AA AAPL ABT AEP ALL AMGN AMZN AVP AXP
-0.017677 -0.000971 0.004845 0.017262 -0.004152 0.007927 0.017351 -0.003131 0.030016
0.030334 0.022895 -0.004821 0.005346 0.015287 0.009663 0.036933 0.010209 0.03922
-0.021457 -0.020007 -0.017405 -0.029827 -0.021705 -0.015357 -0.045912 -0.035761 -0.058613
0.075217 -0.021709 0.000365 0.020257 0.002199 0.001356 -0.014883 -0.007794 -0.012094
0.013043 0.02219 -0.01004 -0.006307 0.000997 -0.010835 0.002392 0.01896 0.005441
-0.079588 -0.026018 -0.013461 -0.012459 -0.017533 -0.019854 -0.02939 -0.010101 -0.039684
-0.040183 -0.041757 0.008037 -0.00119 0.009531 0.006286 -0.014622 0.006176 0.019488
0.045575 -0.005137 0.003338 0.019781 0.00221 0.017353 0.039659 -0.00427 0.028558
0.006082 0.025933 0.004066 0.004207 -0.000802 0.000455 0.031957 -0.009917 0.000448
-0.006297 0.025956 -0.013989 -0.008378 -0.009428 0.009093 0.015545 -0.00785 -0.042972
-0.008872 -0.014771 -0.008587 -0.015724 -0.011746 -0.00383 -0.005424 -0.018281 -0.007951
0.000512 0.012028 0.019394 0.005246 -0.003074 0.014473 0.021086 0.029183 0.004951
-0.045501 -0.031122 -0.014592 -0.01945 -0.015622 0.00691 -0.037503 -0.031326 -0.034014
0.009909 -0.012039 0.01762 0.000726 -0.006891 0.01594 -0.005179 0.008642 -0.007285
-0.021745 0.00052 -0.009947 -0.008702 -0.002103 0.010242 -0.01289 -0.005251 0.029843
0.001355 0.023896 -0.004093 0.005608 0.001896 0.009922 0.010924 0.013337 -0.027553
-0.044396 -0.051469 -0.014758 -0.026431 -0.017455 -0.009825 -0.052292 -0.026323 -0.050073
0.002266 0.010876 0.00493 -0.014197 -0.004281 0.000216 -0.021494 -0.001971 -0.021856
0.006783 -0.01558 -0.000566 0.016422 -0.019991 0.017037 -0.017814 0.016366 -0.009727
-0.033127 0.043239 0.023409 0.000746 0.014696 0.031383 0.003955 -0.006663 0.062384
-0.067654 -0.037211 0.000553 -0.008942 0.01016 0.004112 -0.029612 -0.019564 -0.009995
0.020866 0.011535 0.009403 -0.008521 0.005778 0.04095 0.007839 0.009122 0.015649
0.018609 0.029626 -0.010228 0.00455 -0.016383 -0.011212 0.006806 -0.004802 -0.016153
-0.031746 0.025063 0.058682 0.035481 0.018819 0.002188 0.035177 0.015328 0.049507
-0.024436 -0.029518 -0.008018 -0.00486 -0.027176 0.009329 -0.059035 -0.004473 -0.056799
0.09702 0.013659 0.007731 -0.003419 -0.020079 0.016519 0.000283 -0.001685 0.000769
0.001156 -0.022929 -0.009765 -0.016908 -0.016704 -0.012962 -0.029591 -0.00872 0.004354
0.00866 0.007533 -0.003721 -0.012213 -0.014043 -0.000588 -0.032973 0.001419 -0.043356
-0.012307 -0.024385 0.028993 0.003028 -0.015851 0.032751 0.011316 -0.005101 -0.013063
0.007824 0.018687 -0.015212 -0.021132 0.046218 -0.004368 0.071759 0.026488 0.071583
-0.029902 -0.005787 0.009303 -0.000257 0.00357 0.014495 0.003758 0.009711 0.053441
0.002075 -0.038764 0.001391 0.014653 0.002446 -0.011844 -0.041464 -0.004946 0.009572
0.004436 0.006903 -0.013894 0.011148 -0.016855 0.011415 -0.009259 -0.010494 -0.030576
-0.002356 -0.025678 0.016027 0.003007 0.028874 0.027088 -0.007447 0.014234 -0.071149
-0.033943 0.02617 -0.012134 -0.005746 0.012278 -0.012454 0.037811 0.00798 0.035536
-0.044302 -0.043486 -0.000526 0.00402 -0.017977 -0.001484 0.115963 0.006825 -0.074479
0.016944 0.01943 0.008076 -0.007507 0.005293 0.001486 -0.005208 -0.013829 0.005768
0.026721 -0.047619 -0.021073 -0.006808 -0.016455 0.121662 -0.029753 -0.006049 -0.034134
0.021433 0.017358 -0.004803 0.000508 0.026099 0.029762 0.02935 0.039281 0.060786
0.044364 0.017825 0.016267 0.018777 0.012826 0.000321 0 0.174075 0.000533
-0.031286 -0.005817 -0.008971 -0.016189 -0.007942 0.005297 -0.02391 -0.038767 -0.011188
-0.047704 -0.014407 -0.004792 -0.018481 -0.005625 0.002395 -0.007729 0.004717 0.001886
-0.034225 -0.021895 0.021223 0.00748 0 0.014176 -0.000528 0.022066 -0.009142
0.025451 0.048359 0.025323 0.02381 0.023934 0.000314 0.044908 0.039274 0.050746
0.016023 0.022099 0.001192 -0.017755 -0.0085 -0.00314 -0.012893 -0.022541 -0.018853
-0.011501 -0.003776 -0.007145 -0.015436 -0.020574 -0.022838 -0.014599 -0.026227 -0.041853
-0.001258 0.036559 0.01148 0.021688 0.021663 0.028369 0.046264 0.029719 0.038736
-0.016688 0.023651 -0.002202 0.008951 -0.002784 0.003292 0.09415 -0.024577 0.035969
-0.008646 0.018265 -0.00034 -0.032446 -0.013961 -0.007186 -0.009536 -0.004854 -0.028593
0.041667 0.014542 -0.007303 0.003144 -0.012416 -0.000944 -0.006418 -0.008362 -0.030486
-0.012093 0.000112 0.004277 -0.004179 0.005293 0.01134 0.015457 0.014121 0.035511
-0.001569 -0.019964 0.015673 0.010228 0.013383 0.013238 -0.018516 0.002321 0.022775
-0.022006 -0.001992 -0.01107 0.00675 -0.01299 -0.008607 -0.038079 0.000926 -0.027643
0 -0.010605 -0.001696 -0.009025 -0.010748 -0.008682 -0.021899 -0.001619 -0.033167
0.019286 0.013312 -0.008835 0.009107 0.004878 -0.005787 0.010333 0.001158 0.019058
0.01356 -0.008815 -0.005142 -0.004642 -0.005958 0.003775 0.013759 -0.01458 -0.011221
0.004356 0.014344 0.007581 0.009326 0.024195 0.003134 0.024021 0.0155 0.048095
-0.026642 -0.023983 -0.012312 -0.00924 -0.016905 -0.000781 -0.028267 -0.017808 -0.025264
0.006047 0.006317 -0.003289 0.009586 -0.006173 -0.000469 -0.013156 0.00518 0.006347
0.014869 0.005932 0.002606 0.008468 0.005767 -0.003441 -0.000367 0.007262 0.020237
0.009975 -0.005324 0.017845 0.014249 0.014912 0.005808 0.020678 0.012558 0.040443
-0.008333 -0.024232 -0.022468 -0.020572 -0.010307 -0.019195 -0.031287 -0.016307 -0.017579
-0.051976 -0.019702 0.027512 0.008453 0.001551 -0.00541 0.007425 0.011441 0.023942
-0.021668 0.004633 -0.018302 -0.008636 0.007522 0.009438 -0.007862 0.018006 0.006891
-0.041611 -0.03438 -0.023477 -0.024084 -0.020861 -0.035182 -0.033923 -0.026077 -0.052799
-0.009104 -0.006451 0.007778 -0.016802 0.010989 -0.00772 0.014866 -0.002561 0.016774
-0.026855 -0.014109 0.024733 0.03498 0.031056 -0.010429 0.024877 0.030812 0.028426
-0.026144 -0.039514 -0.01609 -0.010836 -0.027754 0.012211 -0.026121 -0.024683 -0.056268
0.013796 -0.000461 0.007307 0.006781 0.007081 0.026277 -0.029099 0.009287 -0.002092
0.015815 0.00686 0.024352 0.005959 0.005933 0.020773 0.036096 -0.003221 0.015723
0.038016 -0.024304 -0.003709 0.007468 -0.012014 -0.008203 -0.015218 -0.013155 0.004902
-0.060691 -0.057607 -0.010323 -0.022239 -0.018793 -0.010816 -0.012261 -0.011927 -0.089089
-0.015967 -0.00342 0.022743 -0.013072 0.027265 0.059495 0.017973 -0.027219 0.016629
-0.050189 -0.086145 -0.042802 -0.071788 -0.060101 -0.063136 -0.091325 -0.038929 -0.084003
0.027811 0.048971 0.014498 0.020263 0.077013 -0.028187 0.069332 0.013165 0.141646
0.035562 0.050861 0.010847 0.067972 0.030119 -0.000333 0.058824 0.012494 0.07105
0.000373 -0.069974 -0.026742 -0.029597 -0.068784 -0.040187 -0.074938 -0.008885 -0.07698
-0.045149 -0.032125 0.023976 -0.011336 0.011972 0.000174 -0.042306 0.006474 0.026549
0.001172 0.014743 0.005811 0.004368 -0.002902 0.01407 -0.025084 0.007917 -0.020376
-0.027322 0.025017 0.008156 0.01957 0.015894 0.02655 0.030303 0.025773 0.0088
-0.055377 -0.027969 0.00118 -0.009331 0.020934 0.012348 -0.019145 -0.002632 0.044145
-0.091759 -0.179195 -0.03367 -0.012917 -0.069717 -0.085215 -0.10396 -0.048704 -0.175949
0.056127 0.079802 0.003136 0.009542 0.07007 0.067928 0.14854 0.048424 0.088479
-0.058016 -0.039944 0.012331 0.004051 -0.045967 -0.001518 -0.043705 -0.008179 0.00254
-0.088858 -0.082661 0.010465 -0.013717 -0.042955 -0.00997 -0.031906 -0.038322 -0.090549
-0.007224 -0.03027 -0.006621 -0.030815 0.008786 0.00512 -0.005344 -0.030013 -0.039515
-0.058732 0.011023 -0.036062 -0.040518 -0.008945 -0.066395 -0.026418 -0.029381 -0.025915
-0.077305 -0.091502 -0.00922 -0.032551 -0.09715 -0.05984 -0.102867 -0.060005 -0.060525
-0.119689 0.007066 -0.010558 -0.034253 -0.211786 0.008319 0.04272 -0.057851 -0.04
-0.152957 -0.011694 -0.091156 -0.055242 -0.082109 -0.035687 -0.082268 -0.062916 -0.115044
-0.097111 0.090827 -0.008756 -0.069767 -0.019636 -0.033426 0.004464 -0.053906 -0.035417
0.228444 0.13905 0.096259 0.132143 0.195475 0.107452 0.102578 0.107131 0.179266
-0.060058 -0.056049 0.010515 0.012618 0.019857 -0.040706 -0.099323 -0.0302 0.032601
-0.127791 -0.058897 -0.016429 -0.086604 -0.102221 -0.074598 -0.12782 -0.05688 -0.13409
0.07767 0.040225 0.02784 0.024898 -0.011522 0.063652 0.032225 -0.009434 -0.031544
-0.033579 -0.044067 0.001445 0.009983 0.082619 -0.012008 0.007158 -0.015306 -0.013113
0.051695 0.010678 0.037685 0.073147 -0.0076 0.062961 0.045805 0.065976 0.043721
-0.020951 -0.070601 -0.027107 -0.037151 0.019464 -0.019119 -0.051727 -0.027544 0.083778
-0.134156 0.058804 -0.038043 -0.05102 -0.116432 -0.050258 -0.004778 -0.092969 -0.051914
-0.05038 0.014039 0.021537 0.082325 -0.058094 0.117706 0.006601 -0.038575 -0.019584
-0.058058 -0.018833 -0.013086 -0.038187 -0.039865 0.029163 -0.027027 -0.06687 -0.019568
-0.03932 -0.044511 -0.02081 -0.043254 -0.04387 -0.042505 0.012663 -0.026208 -0.040333
0.192478 0.084917 0.034418 0.113698 0.029496 0.096091 0.130294 0.136249 0.103553
0.034323 0.046442 -0.015091 -0.020903 0.00199 -0.018667 0.015168 -0.012953 -0.010208
0.026906 0.062076 0.0072 0.027228 -0.018269 0.028023 -0.003164 -0.153731 0.033717
0.004367 -0.03107 0.010814 -0.017169 0.067557 -0.010573 0.009346 0.100133 0.055257
0.033043 -0.005856 0.015412 -0.009807 0.076544 0.027717 -0.025681 0.01611 0.029818
0.049663 0.037678 0.007321 0.014237 0.038367 -0.015922 0.048055 0.042806 0.052966
-0.040096 -0.069285 -0.021805 -0.030821 -0.058305 -0.018986 -0.110693 -0.022425 -0.066734
-0.130508 -0.040658 -0.026096 -0.066436 -0.064075 -0.048132 -0.091574 -0.002722 -0.104563
0.090643 -0.008678 0.029029 0.055746 0.034231 0.040842 0.042143 0.02807 0.01565
0.052726 -0.024023 0.001447 -0.02138 -0.046114 -0.001529 -0.015241 -0.049678 -0.052548
-0.071307 -0.011577 -0.003792 0.0096 0.003119 -0.005954 -0.044573 -0.051077 -0.065888
-0.070384 -0.049066 -0.012144 -0.043934 -0.064516 -0.050659 -0.102376 -0.093356 -0.104911
0.101278 0.070129 0.04844 0.09808 0.216868 0.074455 0.081088 0.076067 0.036409
-0.032143 -0.064289 -0.036402 -0.033417 -0.075794 -0.022987 -0.070777 -0.028879 -0.038017
-0.107934 -0.023271 0.004722 -0.008724 -0.071297 -0.036751 -0.049341 -0.02308 -0.031015
-0.019648 0.020082 0.022596 -0.007171 -0.005569 0.004457 -0.031494 0.01363 0.000516
-0.13924 -0.040263 -0.036238 -0.035785 -0.204 -0.047923 -0.067638 -0.055132 -0.033024
-0.160539 -0.067215 -0.076486 -0.051754 -0.090452 -0.065436 -0.0226 -0.119732 -0.080576
0.232117 0.025966 0.023237 0.041652 0.18895 0.095153 0.081073 0.069097 0.084736
0.084123 0.125575 -0.014363 0.004826 0.136617 0.019854 0.12226 -0.011196 0.133226
0.060109 -0.023131 0.008665 0.033619 0.012265 -0.018932 -0.007294 0.018528 0.008971
0.080412 0.046255 0.002928 0.016595 -0.013552 0.017659 0.041953 0.070237 0.043519
0.026718 -0.024526 0.019856 0.021548 0.059117 -0.00644 -0.028662 -0.003777 0.045291
-0.134758 -0.040358 -0.042756 -0.027804 -0.15055 -0.013864 -0.052225 -0.062559 -0.157443
0.048335 0.039807 0.036291 -0.042078 0.097177 -0.002374 0.017791 0.0455 0.057027
-0.048156 0.037093 0.022705 0.036033 -0.006748 0.051794 0.097597 0.014507 0.053468
-0.1324 -0.04682 -0.021072 -0.042729 0.023779 -0.019662 0.046671 -0.030982 -0.047097
0.011166 0.028334 0.013838 0.034948 0.121112 0.018814 0.019865 0.082145 0.045106
0.17546 0.060851 0.003223 -0.013373 0.00333 0.013415 0.065271 -0.025909 0.12213
-0.003131 0.00341 -0.017952 -0.009827 -0.025442 -0.00361 -0.003112 0.030798 -0.047054
0.068063 -0.018489 -0.008659 0.029774 0.017783 0.001553 -0.030244 0.04708 -0.074281
-0.021569 -0.032685 -0.009511 -0.003988 -0.02342 -0.013781 -0.029175 -0.023346 -0.066327
0.01002 0.034421 -0.005487 -0.004671 0.033879 0.015371 0.062176 0.023462 0.010432
-0.016865 -0.03582 0.017537 -0.020449 -0.053019 -0.007225 -0.046829 -0.020761 -0.049164
0.048436 0.007177 0.029435 0.035592 0.167574 0.028938 0.07738 0.032244 0.037229
-0.00385 -0.065703 -0.020692 -0.001983 -0.007326 -0.016167 0.01045 -0.023107 -0.012463
-0.056039 0.003028 -0.001345 0.040397 0.004361 -0.006847 -0.020684 0.014455 -0.045936
-0.007165 0.006374 0.005386 0.015595 0.064128 -0.003275 -0.009985 0.012953 0.028042
-0.048454 -0.047333 0.008418 0.013162 -0.069052 -0.012104 -0.033359 -0.008951 -0.051981
0.036836 0.007464 -0.004743 -0.022889 -0.004383 0.004201 0.02488 -0.033979 -0.024973
-0.018809 -0.015513 0.003622 0.006331 -0.002371 -0.00366 0.007048 0.007569 0.000557
0.041533 0.009055 -0.002659 0.009122 0.046843 0.003499 0.00661 0.00221 -0.003339
-0.005112 0.009323 -0.006475 -0.004988 -0.006809 -0.008543 -0.045964 -0.007937 -0.011725
0.098664 -0.003695 0.018976 0.004073 0.041789 0.01266 0.02753 0.041333 0.016949
0.053321 -0.010894 0.00395 0.038378 0.026637 0.002778 0.010244 0.025608 0.030556
0.075488 0.063269 0.00356 0.021635 0.015263 0.021472 0.060062 0.044528 0.042049
-0.020644 0.042204 -0.017177 -0.009118 -0.020746 0.011188 -0.005519 -0.011554 0.032075
0.021922 -0.016494 -0.032675 -0.017216 -0.019343 -0.021961 0.061043 0.005643 0.05614
-0.101485 -0.021608 -0.005499 -0.010873 -0.057921 -0.0024 -0.020223 -0.029659 -0.041766
0.043159 0.018569 0.011058 0.016183 0.026919 0.018213 0.017082 -0.045849 0.001499
-0.048415 -0.022869 -0.000586 -0.020132 -0.027184 -0.024975 -0.028866 -0.004329 -0.040419
-0.06938 -0.021197 -0.021692 0.00552 -0.008317 -0.012461 -0.064673 -0.028696 -0.020801
-0.050696 -0.010715 0.007191 -0.020128 -0.006374 0.011391 -0.009052 -0.020591 0.008497
-0.05445 -0.027135 -0.011786 -0.017429 -0.049966 -0.028245 -0.057532 -0.032907 -0.061085
0.037652 -0.022853 -0.005054 0.006018 0.002843 0.019258 0.060837 0.036862 -0.028603
0.006403 -0.012593 0.014222 0.0233 0.01949 0.006298 0.002916 -0.077028 -0.017898
-0.114528 -0.050164 -0.014423 -0.020615 -0.095238 -0.043811 -0.061058 -0.018272 -0.082892
0.02515 0.059207 0.063415 0.016023 0.08106 0.009636 0.043353 0.049799 0.08141
-0.036215 0.066763 0.013188 -0.015152 -0.061123 -0.005402 -0.011872 -0.003354 -0.048014
0.009697 0 -0.003773 0.002826 0.007948 -0.036936 0.013817 -0.060577 -0.003736
0.002401 0.014486 0.02348 0.017846 -0.025535 0.022937 -0.019751 0.030194 -0.05
0.031138 0.01216 0.00629 -0.009535 0.04894 -0.02426 -0.023977 0.026329 0.097368
0.01626 0.038245 0.01048 -0.013665 0.088905 0.031268 0.039637 0.04211 0.070144
-0.035429 -0.012739 0.008188 0.029597 -0.207152 0.001279 -0.007149 -0.032513 -0.063866
-0.077014 -0.03086 0.000541 -0.041284 -0.077872 0.000547 0.1764 -0.018243 0.001197
-0.012837 0.015311 0.002345 0.032855 -0.035533 0.009298 0.039612 -0.054279 0.014943
0.045514 0.016064 0.025373 0.004632 0.04689 0.023483 0.039902 0.085832 -0.052415
-0.006219 0.00613 -0.018779 0.010452 -0.01234 0.001941 -0.039786 -0.003333 0.016781
0.030691 0.031106 0.011089 0.023121 -0.001388 0.005989 0.03472 0.039656 0.040954
0.042184 0.033796 0.010968 0 0.0519 0.016109 0.05334 0.044577 0.052848
0.011905 0.027978 0.00175 -0.008429 -0.01674 0.012235 0.002404 -0.012318 -0.010039
-0.1 -0.045654 -0.025502 -0.032787 -0.079749 -0.022642 -0.050967 -0.05078 -0.100282
0.006536 -0.010324 -0.001613 -0.005964 0.059883 0.010451 0.01649 0.018301 0.024421
-0.024675 0.025305 0.00772 -0.007262 -0.011024 0.006895 -0.006122 0.023502 -0.010391
-0.003995 -0.001108 -0.021201 0.011768 -0.013934 -0.008731 -0.010944 -0.028636 -0.027795
-0.097594 -0.046692 -0.018384 -0.055329 -0.098446 -0.025734 -0.025134 -0.06598 -0.113088
-0.038519 -0.001693 0.005006 -0.008319 0.031348 0.017373 0.011026 -0.007014 0.010029
-0.021572 -0.039525 0.004797 0.010403 -0.084093 -0.005402 -0.006415 -0.025227 -0.087234
-0.009449 0.006178 -0.007896 -0.021588 0.019912 -0.006833 0.030831 -0.031574 0.00777
-0.076312 -0.046601 -0.01166 -0.035981 -0.078633 -0.009878 -0.033667 -0.031534 -0.063223
0.099828 0.037953 0.025094 0.041549 0.097116 0.011937 0.063037 0.030353 0.120988
0.01252 0.010083 -0.02046 -0.008114 -0.057403 -0.004225 -0.028811 -0.037493 -0.040382
0.006182 -0.02161 -0.056695 -0.019427 0.051224 -0.094236 -0.021504 0.016695 -0.038256
-0.043011 0.001345 -0.064057 -0.025026 -0.088793 -0.044896 0.039301 -0.03722 -0.040573
-0.11878 -0.01534 -0.006337 -0.038146 -0.029709 -0.021459 -0.043217 -0.08357 -0.082919
0.007286 0.00489 -0.025935 -0.059674 -0.047152 -0.003551 -0.004678 -0.010546 0.068716
0.128391 0.031685 0.029681 0.011037 0.03856 0.018445 0.050405 0.02884 -0.009306
-0.157051 -0.025557 -0.024163 -0.030409 -0.112005 -0.028607 -0.000617 -0.055454 -0.117848
-0.007605 -0.039847 0.018462 -0.002413 0.013937 -0.017373 -0.047553 0.011613 -0.006776
0.032567 -0.025674 -0.005118 -0.021362 -0.029553 -0.002372 -0.019452 -0.030612 0.037037
0.135436 0.066388 0.007074 0.01771 0.104816 0.044737 0.086295 0.060526 0.143797
-0.058823 0.045725 -0.053427 0 0.001923 -0.022135 0.043068 -0.003722 -0.019721
0.038194 0.039599 0.049022 0.012546 0.077771 0.063465 0.015174 0.041719 0.102263
-0.041806 -0.004359 0.004287 0.009193 0.011425 0.019495 -0.013653 0.025105 -0.004563
0.068063 -0.005316 0.021345 0.029703 -0.008323 -0.009171 -0.024042 0.034402 -0.03285
-0.086601 0.044435 0.026959 0.009231 0.07554 0.019102 0.065243 0.023112 0.020537
-0.019678 0.018663 -0.010378 0.038491 0.095318 -0.023961 -0.001402 0.015427 0.090557
0.167883 0.000985 -0.02262 0.02789 -0.045802 -0.032865 -0.01614 0.000543 -0.072392
0.021875 -0.000295 0.00021 -0.015709 -0.008533 -0.004708 -0.001997 -0.030911 -0.061974
0.131498 0.05975 0.025663 0.032644 0.140398 0.0471 0.080332 0.08282 0.187602
-0.010811 -0.010765 -0.04717 -0.04215 -0.059434 -0.037517 -0.03665 0.003618 -0.04533
0.054645 -0.000103 -0.009255 -0.005501 0.003009 0.016735 -0.005631 0.011328 0.015108
0.051813 0.03174 0.009125 0.002212 0.019 0.033119 0.017818 0.022403 0.072289
-0.039409 -0.027487 0.003229 -0.03348 0.000981 0.003497 -0.043018 -0.008964 -0.044944
-0.142308 -0.022087 0.027682 -0.045299 -0.091667 -0.021878 0.013046 -0.052764 -0.113495
0.09716 0.006029 -0.003967 0.007177 0.033459 -0.019794 0.027996 0.020159 0.064012
0.035422 0.033961 -0.020964 0.005938 0.04752 -0.024031 0.000817 0.00728 0.072634
0.076316 0.036986 -0.028266 0.0366 0.048854 -0.021519 0.038639 0.08983 0.037396
-0.001223 0.029101 -0.027766 -0.001519 0.010456 -0.015225 0.023972 0.006158 0.023365
-0.031824 0.021209 -0.017226 0.00076 -0.033866 0.027271 -0.002303 -0.008945 -0.011089
-0.015171 -0.029126 -0.010148 -0.008359 -0.013632 -0.009615 -0.031799 -0.028979 -0.009894
0.03466 0.011478 0.017474 0.014559 0.05923 0.012453 0.019468 0.019569 0.047302
0.098015 0.02794 0.008244 -0.003021 0.073159 -0.002689 0.036243 0.059501 0.197837
0.033898 0.005436 0.017034 -0.011742 0.051237 -0.006083 -0.010405 -0.008152 0.086564
-0.034973 -0.015888 0.007436 -0.008816 -0.053284 0.011146 -0.021789 -0.044749 -0.099218
0.024915 -0.005663 -0.045851 0.024749 0.0637 -0.009567 -0.032505 -0.000956 0.118828
0.01105 0.032387 0.000703 0.023396 -0.015587 -0.00924 0.033998 0.027751 0.003395
0.012022 0.016221 0.02811 0.007743 -0.024167 -0.002332 0.010356 0.028399 0.054132
-0.097192 -0.023659 0.004557 -0.019027 -0.094364 -0.028256 -0.00615 -0.038026 -0.129757
0.039474 0.010456 0.006351 -0.001492 0.096181 0.007652 0.015083 0.005647 0.031085
-0.005754 -0.002053 -0.042146 -0.02316 -0.068387 -0.021263 0.005842 0.01825 -0.007154
0.030093 0.032014 0.020235 -0.000382 0.030009 0.037907 0.017803 0.022059 0.079259
0.026966 -0.011962 -0.006227 0.000765 0 0.064289 0.047761 0.017536 0.206485
-0.038293 0.006699 0.001624 0.005734 -0.003586 0.007024 -0.015865 -0.039328 -0.042292
-0.030717 -0.006638 -0.003475 0.00152 0.00045 0.005181 -0.008662 -0.01288 -0.003302
0.032864 0.009992 -0.009068 0.003416 0.030576 0.011697 -0.031675 0.020503 0.033126
0.030682 0.005514 -0.018067 -0.002269 0.017888 -0.050167 0.009149 0.039269 0.010822
0.068357 0.011206 -0.007885 0.021228 -0.009859 0.002888 -0.019374 0.033392 -0.036875
0.069143 0.03796 0.039981 -0.00631 0.01342 -0.002057 0.010258 0.072279 0.123096
-0.022201 0.004846 0.012737 -0.002241 -0.00598 -0.010719 0.026702 -0.084853 -0.026026
0.039487 -0.001582 -0.018294 -0.004493 0.108724 -0.007502 0.001099 0.001733 0.021453
-0.061905 -0.025962 0.039366 0.00191 0.069767 -0.011547 -0.033053 -0.001298 -0.04311
0.016244 0.001007 0.006948 -0.00305 -0.053623 0.002549 -0.016776 0.012993 0.09357
-0.041958 0.002941 -0.001335 -0.001912 -0.054747 0.015254 0.008467 -0.022659 -0.083099
-0.013556 -0.039747 0.012035 0.02069 0.022681 0.00626 -0.00865 -0.003062 -0.022657
-0.087738 -0.039624 0.001982 -0.022898 -0.040396 -0.003526 -0.047992 -0.015796 -0.053438
0.012746 0.028956 -0.019121 -0.012294 0.042097 0.002706 0.012401 0.012929 0.026152
0.033181 -0.004311 -0.029352 -0.029949 -0.037624 -0.000415 -0.020104 0.009683 -0.019822
0.050941 0.034553 -0.00277 0.023657 0.063786 0.024502 0.031929 0.031822 0.078415
0.020021 0.006317 -0.007407 0.010967 0.025145 0.01216 0.02528 0.017744 -0.051282
-0.019628 -0.012397 0.004664 -0.026346 -0.02717 0.013016 0.001284 0.032245 -0.032675
-0.041096 -0.013427 0.005571 -0.003183 0.018619 -0.021743 -0.025779 -0.000406 0.007089
-0.026374 -0.013529 0.014312 0.003992 0.000381 -0.003839 -0.004213 0.047078 -0.031056
0.046275 0.067592 0.014338 0.027833 0.004187 0.020893 0.036356 0.036047 0.05
-0.023732 0.017357 -0.004039 -0.016634 -0.050038 -0.011524 -0.016456 -0.027684 -0.043549
0.00442 0.015182 0.004731 0.026357 0.029364 0.006633 0.007134 -0.014236 0.034043
0.014301 0.005479 0.010314 0.009582 0.005471 -0.002796 0.004379 0.03669 0.022634
0.06616 0.026066 -0.001775 0.034928 0.015935 0.003204 0.06488 0.028614 0.045875
0.070193 0.001005 0.00378 -0.030081 0.008416 0.012575 0.022637 0.009883 -0.04925
-0.042776 0.010467 -0.000665 -0.00416 -0.024659 0.023457 0.008831 -0.016673 -0.009308
0.061569 0.019794 -0.0082 0.001899 0.003501 -0.017527 -0.001867 -0.015112 0.031454
0.023386 0.00647 0.00514 0.015921 -0.02907 -0.002352 0.023854 0 -0.011881
-0.015539 -0.005668 -0.005558 -0.016045 0.013174 0.000589 -0.013705 -0.004117 0.028056
0.035283 -0.007855 -0.008495 -0.008722 0.003152 -0.003339 0.008337 0.007516 0.049903
0.030493 -0.017307 -0.00451 0.025249 -0.020031 -0.012611 -0.005627 -0.006341 -0.008912
0.063534 -0.002139 0.009287 0.024254 -0.003206 -0.00459 -0.010394 0.005255 -0.039715
-0.018822 -0.021293 0.0193 0.020036 -0.000804 0.010425 -0.018789 -0.006348 -0.018338
-0.065054 -0.006425 -0.015192 -0.022857 -0.020121 -0.019048 -0.010704 -0.033446 0.002782
-0.027654 0.001911 0 0.01133 -0.028747 0.035801 -0.012383 -0.010498 -0.021403
-0.037615 -0.005647 0.026604 0.004337 -0.01649 0.031244 0.006086 0.011788 -0.029972
0.027645 0.002213 0.037892 0.024109 0.024936 0.004166 -0.012765 0.003884 0.006263
0.020408 0.026494 -0.001679 -0.003162 0.009648 -0.013011 0.016729 0.00116 0.022407
-0.089091 -0.015128 -0.018285 0.013394 -0.039053 -0.025793 -0.045926 -0.015456 -0.057224
-0.001996 -0.024459 0.003211 -0.017391 0.015132 0.002942 -0.018572 -0.00314 0.006888
0.021 0.016491 0.002774 0.010266 0.01448 -0.002542 0.020469 0.030315 -0.019666
0.049951 0.026721 0.02192 0.013315 0.018472 0.01784 0.036962 0.008789 0.065853
0.003731 0.018447 -0.012287 -0.010719 -0.004122 0.016949 0.020438 -0.007197 -0.027823
-0.02974 -0.0033 0.008223 0.01503 0.018212 0.005871 -0.010134 0.017169 0.010101
-0.010536 0.00324 -0.016311 -0.005165 -0.00813 -0.003201 0.007588 -0.033008 -0.024167
0.001936 0.002808 -0.008503 0.006231 0.027459 -0.0034 -0.024624 0.034135 -0.010327
-0.047343 -0.019674 -0.007719 -0.027176 -0.040686 -0.02445 -0.027941 -0.041635 -0.031739
-0.060852 -0.01007 -0.00605 0.023692 0.027027 0.011269 -0.015381 0.00274 0.056129
0.016199 -0.023159 -0.014348 -0.013126 -0.034413 0.003458 -0.031626 0.007026 -0.03784
0.005314 0.013442 0.021394 -0.0084 -0.018029 0.139192 0.022875 0.013178 0.003977
-0.024313 -0.006267 -0.008206 0.009178 -0.002562 -0.023025 0.009566 -0.024866 0.003521
0.011918 0.01584 -0.011322 -0.002099 -0.011986 -0.005505 -0.006018 -0.014908 0.018421
0.034261 0.027577 0.025105 0.007711 0.068458 0.00346 0.049465 0.036241 0.055986
-0.007246 -0.000492 0.007367 0.008 -0.02717 0.001551 0.005892 0.00269 -0.002447
0.057351 0.032403 -0.026027 0.024845 0.036265 -0.003959 0.031727 0.020698 0.112837
0.029586 0.004357 -0.007509 0.008418 -0.014481 0.010368 0.018451 0.037552 0.038942
