Date      hour minute second  PRICE  SIZE
20100607    15 03 22    10.6600       100
20100607    15 03 22    10.6550       200
20100607    15 03 22    10.6600       100
20100607    15 03 22    10.6500       100
20100607    15 03 23    10.6600      1000
20100607    15 03 23    10.6500       100
20100607    15 03 23    10.6600      1000
20100607    15 03 23    10.6600       100
20100607    15 03 24    10.6575       100
20100607    15 03 27    10.6550       200
20100607    15 03 27    10.6550       300
20100607    15 03 27    10.6550       440
20100607    15 03 27    10.6500       100
20100607    15 03 27    10.6500       200
20100607    15 03 34    10.6595       400
20100607    15 03 36    10.6550       100
20100607    15 03 46    10.6500       100
20100607    15 03 48    10.6501       200
20100607    15 03 50    10.6500      1400
20100607    15 03 56    10.6600       800
20100607    15 04 08    10.6500       100
20100607    15 04 08    10.6500       200
20100607    15 04 08    10.6500       100
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500      2300
20100607    15 04 09    10.6500       500
20100607    15 04 09    10.6500       133
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500      1300
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       700
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500      1300
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       600
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       600
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500      1000
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500      1300
20100607    15 04 09    10.6500       700
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       300
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       900
20100607    15 04 09    10.6500       313
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       400
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       200
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6500       100
20100607    15 04 09    10.6400       100
20100607    15 04 09    10.6400       200
20100607    15 04 09    10.6425       200
20100607    15 04 09    10.6425       300
20100607    15 04 09    10.6425       200
20100607    15 04 09    10.6500       100
20100607    15 04 17    10.6401       300
20100607    15 04 19    10.6500       200
20100607    15 04 19    10.6500       200
20100607    15 04 19    10.6500       200
20100607    15 04 20    10.6421       100
20100607    15 04 23    10.6400       100
20100607    15 04 37    10.6500       600
20100607    15 04 40    10.6500       400
20100607    15 04 40    10.6500       100
20100607    15 04 40    10.6500       100
20100607    15 04 40    10.6500       200
20100607    15 04 40    10.6400       300
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       200
20100607    15 04 41    10.6500       400
20100607    15 04 41    10.6500       200
20100607    15 04 41    10.6500       300
20100607    15 04 41    10.6500       200
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6450       200
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       100
20100607    15 04 41    10.6500       100
20100607    15 04 42    10.6500       600
20100607    15 04 44    10.6400       200
20100607    15 04 44    10.6400       200
20100607    15 04 45    10.6400       100
20100607    15 04 46    10.6400       200
20100607    15 04 46    10.6400       200
20100607    15 04 48    10.6500       600
20100607    15 04 57    10.6400       200
20100607    15 04 58    10.6400       100
20100607    15 04 59    10.6500       400
20100607    15 04 59    10.6500       800
20100607    15 05 01    10.6480       200
20100607    15 05 02    10.6500       900
20100607    15 05 07    10.6427       120
20100607    15 05 10    10.6500       100
20100607    15 05 11    10.6404       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       300
20100607    15 05 14    10.6500       300
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       700
20100607    15 05 14    10.6500       700
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       300
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       500
20100607    15 05 14    10.6500       800
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       300
20100607    15 05 14    10.6500       300
20100607    15 05 14    10.6500       700
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       700
20100607    15 05 14    10.6500      1200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500      1400
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       700
20100607    15 05 14    10.6500       400
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       600
20100607    15 05 14    10.6500       600
20100607    15 05 14    10.6500      1200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       400
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       200
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 14    10.6500       100
20100607    15 05 15    10.6520       800
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       100
20100607    15 05 20    10.6600       200
20100607    15 05 20    10.6600       300
20100607    15 05 20    10.6600       200
20100607    15 05 20    10.6600       227
20100607    15 05 20    10.6600       200
20100607    15 05 20    10.6600       300
20100607    15 05 31    10.6600       100
20100607    15 05 31    10.6600       100
20100607    15 05 31    10.6600       100
20100607    15 05 31    10.6600       200
20100607    15 05 31    10.6600       300
20100607    15 05 32    10.6550       100
20100607    15 05 32    10.6550       100
20100607    15 05 32    10.6550       300
20100607    15 05 33    10.6550       100
20100607    15 05 33    10.6550       100
20100607    15 05 41    10.6600       800
20100607    15 05 42    10.6506       200
20100607    15 05 45    10.6600       100
20100607    15 05 46    10.6580       100
20100607    15 05 46    10.6500       100
20100607    15 05 47    10.6599       100
20100607    15 05 48    10.6600       100
20100607    15 05 48    10.6600       100
20100607    15 05 48    10.6600       200
20100607    15 05 48    10.6600      4500
20100607    15 05 48    10.6600       100
20100607    15 05 49    10.6600       100
20100607    15 05 51    10.6550       100
20100607    15 05 51    10.6550       100
20100607    15 05 52    10.6600      1000
20100607    15 05 53    10.6600       100
20100607    15 05 54    10.6600       400
20100607    15 05 54    10.6600       700
20100607    15 05 54    10.6600       100
20100607    15 05 55    10.6600       100
20100607    15 05 56    10.6600       400
20100607    15 05 56    10.6600       200
20100607    15 05 59    10.6600       100
20100607    15 05 59    10.6600       700
20100607    15 06 03    10.6600       800
20100607    15 06 05    10.6600       178
20100607    15 06 05    10.6600       600
20100607    15 06 05    10.6600       100
20100607    15 06 06    10.6600       200
20100607    15 06 06    10.6600       100
20100607    15 06 09    10.6600     14000
20100607    15 06 09    10.6600       100
20100607    15 06 09    10.6600       100
20100607    15 06 09    10.6600       100
20100607    15 06 10    10.6600       800
20100607    15 06 10    10.6600       300
20100607    15 06 10    10.6600       100
20100607    15 06 10    10.6600       100
20100607    15 06 10    10.6600       100
20100607    15 06 10    10.6600       100
20100607    15 06 13    10.6600      1600
20100607    15 06 13    10.6600       100
20100607    15 06 13    10.6600       100
20100607    15 06 13    10.6600       100
20100607    15 06 13    10.6600       200
20100607    15 06 13    10.6600       200
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       237
20100607    15 06 15    10.6600      1500
20100607    15 06 15    10.6600       500
20100607    15 06 15    10.6550       200
20100607    15 06 15    10.6600      1200
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       500
20100607    15 06 15    10.6600       263
20100607    15 06 15    10.6600       400
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       300
20100607    15 06 15    10.6600       100
20100607    15 06 15    10.6600       263
20100607    15 06 15    10.6600       300
20100607    15 06 15    10.6600       198
20100607    15 06 15    10.6700       200
20100607    15 06 23    10.6650       200
20100607    15 06 23    10.6650       100
20100607    15 06 23    10.6650       100
20100607    15 06 23    10.6650       200
20100607    15 06 23    10.6650       100
20100607    15 06 23    10.6700       100
20100607    15 06 23    10.6700       100
20100607    15 06 23    10.6700       500
20100607    15 06 23    10.6700       100
20100607    15 06 23    10.6650       100
20100607    15 06 23    10.6650       100
20100607    15 06 23    10.6650       100
20100607    15 06 24    10.6695       150
20100607    15 06 26    10.6650       200
20100607    15 06 26    10.6650       200
20100607    15 06 26    10.6650       100
20100607    15 06 26    10.6700       600
20100607    15 06 26    10.6700       200
20100607    15 06 27    10.6700       900
20100607    15 06 34    10.6600     15860
20100607    15 06 35    10.6700       100
20100607    15 06 36    10.6615      2000
20100607    15 06 36    10.6600      5000
20100607    15 06 36    10.6604      1700
20100607    15 06 36    10.6650       440
20100607    15 06 36    10.6600       400
20100607    15 06 38    10.6700      5000
20100607    15 06 39    10.6700       400
20100607    15 06 39    10.6700      1000
20100607    15 06 41    10.6700       400
20100607    15 06 41    10.6700       200
20100607    15 06 41    10.6700       100
20100607    15 06 41    10.6700       200
20100607    15 06 41    10.6700       100
20100607    15 06 41    10.6700       300
20100607    15 06 41    10.6700       700
20100607    15 06 41    10.6601       450
20100607    15 06 41    10.6699      1000
20100607    15 06 48    10.6700      1000
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       300
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       300
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       175
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       400
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700      4400
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       300
20100607    15 06 51    10.6700       300
20100607    15 06 51    10.6700       700
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       400
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700      5000
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700      1600
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       633
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       500
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700      1700
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       800
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       440
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       600
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       158
20100607    15 06 51    10.6700       158
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       800
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6800       100
20100607    15 06 51    10.6700      4800
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       300
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6700       600
20100607    15 06 51    10.6700       200
20100607    15 06 51    10.6700       100
20100607    15 06 51    10.6800       100
20100607    15 06 51    10.6800       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       200
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       200
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6700       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6750       100
20100607    15 06 52    10.6750       100
20100607    15 06 52    10.6750       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       300
20100607    15 06 52    10.6800       300
20100607    15 06 52    10.6800      1000
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       400
20100607    15 06 52    10.6800      1400
20100607    15 06 52    10.6800       900
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       300
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       300
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       562
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       400
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       300
20100607    15 06 52    10.6800       400
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       138
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       500
20100607    15 06 52    10.6800       175
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       987
20100607    15 06 52    10.6700       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       800
20100607    15 06 52    10.6800       600
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       600
20100607    15 06 52    10.6800      1200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800      6900
20100607    15 06 52    10.6800      1400
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6750       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       138
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       262
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       400
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6800       400
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       200
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6700       300
20100607    15 06 52    10.6800       100
20100607    15 06 52    10.6700       800
20100607    15 06 53    10.6800       200
20100607    15 06 53    10.6800       200
20100607    15 06 53    10.6800       500
20100607    15 06 53    10.6800       175
20100607    15 06 53    10.6800       300
20100607    15 06 53    10.6800       100
20100607    15 06 53    10.6800       200
20100607    15 06 53    10.6800       323
20100607    15 06 53    10.6800       277
20100607    15 06 53    10.6800       100
20100607    15 06 53    10.6800       100
20100607    15 06 53    10.6800       100
20100607    15 06 53    10.6800       100
20100607    15 06 53    10.6800       200
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       200
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       300
20100607    15 06 54    10.6800       700
20100607    15 06 54    10.6800       400
20100607    15 06 54    10.6800       300
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       210
20100607    15 06 54    10.6800       800
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       200
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       200
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       100
20100607    15 06 54    10.6800       300
20100607    15 06 54    10.6800       400
20100607    15 06 54    10.6800       100
20100607    15 06 55    10.6800       300
20100607    15 06 55    10.6800       200
20100607    15 06 55    10.6800       100
20100607    15 06 55    10.6800       300
20100607    15 06 55    10.6800       100
20100607    15 06 55    10.6800       100
20100607    15 06 55    10.6800      1300
20100607    15 06 55    10.6800       700
20100607    15 06 55    10.6800       200
20100607    15 06 55    10.6800       200
20100607    15 06 55    10.6800       200
20100607    15 06 55    10.6800       400
20100607    15 06 58    10.6800       100
20100607    15 06 58    10.6800       100
20100607    15 06 58    10.6700      1000
20100607    15 06 59    10.6700      4000
20100607    15 07 00    10.6701       100
20100607    15 07 00    10.6725       100
20100607    15 07 00    10.6800       100
20100607    15 07 00    10.6700       300
20100607    15 07 00    10.6700       100
20100607    15 07 03    10.6750       200
20100607    15 07 03    10.6800       423
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 04    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 05    10.6800       100
20100607    15 07 07    10.6800      1000
20100607    15 07 08    10.6700       300
20100607    15 07 09    10.6700      1000
20100607    15 07 09    10.6700       300
20100607    15 07 09    10.6700       500
20100607    15 07 12    10.6800       200
20100607    15 07 12    10.6800       200
20100607    15 07 13    10.6800       600
20100607    15 07 15    10.6700       100
20100607    15 07 15    10.6700       660
20100607    15 07 17    10.6800       100
20100607    15 07 18    10.6700       200
20100607    15 07 19    10.6800       100
20100607    15 07 19    10.6800       100
20100607    15 07 19    10.6800       200
20100607    15 07 19    10.6800       100
20100607    15 07 19    10.6800       100
20100607    15 07 20    10.6700      5000
20100607    15 07 21    10.6800       100
20100607    15 07 21    10.6800       100
20100607    15 07 21    10.6800       100
20100607    15 07 21    10.6800       100
20100607    15 07 21    10.6800       500
20100607    15 07 22    10.6750       100
20100607    15 07 22    10.6750       100
20100607    15 07 22    10.6750       100
20100607    15 07 22    10.6750       100
20100607    15 07 22    10.6715       700
20100607    15 07 24    10.6800       277
20100607    15 07 24    10.6800       600
20100607    15 07 24    10.6800      1700
20100607    15 07 24    10.6800       300
20100607    15 07 24    10.6800      1000
20100607    15 07 24    10.6800       100
20100607    15 07 24    10.6800       100
20100607    15 07 24    10.6800       600
20100607    15 07 24    10.6800       500
20100607    15 07 24    10.6800       100
20100607    15 07 24    10.6800       200
20100607    15 07 24    10.6800       200
20100607    15 07 24    10.6800       300
20100607    15 07 24    10.6800      1000
20100607    15 07 24    10.6800       600
20100607    15 07 24    10.6800       400
20100607    15 07 27    10.6800       100
20100607    15 07 30    10.6800       200
20100607    15 07 30    10.6800       100
20100607    15 07 30    10.6800       100
20100607    15 07 30    10.6800       100
20100607    15 07 30    10.6800       300
20100607    15 07 34    10.6800       100
20100607    15 07 34    10.6800       700
20100607    15 07 34    10.6800       200
20100607    15 07 37    10.6800       200
20100607    15 07 37    10.6800       100
20100607    15 07 37    10.6800       400
20100607    15 07 37    10.6800       100
20100607    15 07 37    10.6800       200
20100607    15 07 37    10.6800       300
20100607    15 07 37    10.6800       500
20100607    15 07 39    10.6795       200
20100607    15 07 40    10.6800       400
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       200
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       600
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 40    10.6800       100
20100607    15 07 41    10.6800       200
20100607    15 07 41    10.6800       100
20100607    15 07 41    10.6800       400
20100607    15 07 44    10.6799      1000
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 44    10.6800       100
20100607    15 07 45    10.6800      1000
20100607    15 07 46    10.6797       100
20100607    15 07 46    10.6800       100
20100607    15 07 46    10.6800       300
20100607    15 07 46    10.6800       100
20100607    15 07 46    10.6800       100
20100607    15 07 46    10.6800       100
20100607    15 07 47    10.6800       100
20100607    15 07 48    10.6700       100
20100607    15 07 48    10.6700       100
20100607    15 07 53    10.6800       100
20100607    15 07 54    10.6799       150
20100607    15 07 54    10.6780       200
20100607    15 07 55    10.6800       200
20100607    15 07 55    10.6800       100
20100607    15 07 55    10.6800       700
20100607    15 08 02    10.6701      1900
20100607    15 08 02    10.6700      1100
20100607    15 08 05    10.6800       700
20100607    15 08 05    10.6800       300
20100607    15 08 11    10.6800       400
20100607    15 08 11    10.6800       700
20100607    15 08 11    10.6800       100
20100607    15 08 11    10.6800       100
20100607    15 08 11    10.6800       100
20100607    15 08 13    10.6800      1200
20100607    15 08 13    10.6800       200
20100607    15 08 19    10.6800       100
20100607    15 08 19    10.6800       500
20100607    15 08 22    10.6701       400
20100607    15 08 26    10.6700       100
20100607    15 08 28    10.6750       100
20100607    15 08 28    10.6700      1800
20100607    15 08 28    10.6700       900
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       400
20100607    15 08 28    10.6700       800
20100607    15 08 28    10.6700       900
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       200
20100607    15 08 28    10.6700       211
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       200
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       200
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       700
20100607    15 08 28    10.6700       400
20100607    15 08 28    10.6700       100
20100607    15 08 28    10.6700       200
20100607    15 08 28    10.6700       700
20100607    15 08 28    10.6700       200
20100607    15 08 28    10.6700       100
20100607    15 08 29    10.6800      1000
20100607    15 08 29    10.6800       600
20100607    15 08 30    10.6700       100
20100607    15 08 30    10.6750       100
20100607    15 08 30    10.6750       100
20100607    15 08 30    10.6750       100
20100607    15 08 35    10.6800       377
20100607    15 08 35    10.6800       300
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       300
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       200
20100607    15 08 35    10.6800       100
20100607    15 08 35    10.6800       400
20100607    15 08 35    10.6800       200
20100607    15 08 35    10.6800       200
20100607    15 08 35    10.6800       100
20100607    15 08 38    10.6800      1000
20100607    15 08 39    10.6750       300
20100607    15 08 46    10.6700       100
20100607    15 08 47    10.6792       200
20100607    15 08 47    10.6795       100
