date       logaapl   logbnd
20100923 0.004057756 -0.0001019108
20100924 0.0116993 -0.002939498
20100927 -0.003962842 0.005606139
20100928 -0.01489234 0.002639274
20100929 0.001776421 -0.002415681
20100930 -0.01267701 -0.0005285735
20101001 -0.004344423 -0.001220852
20101004 -0.01382817 0.001586818
20101005 0.03629818 0.001279825
20101006 0.0008646261 0.003809451
20101007 0.0001039946 -0.000667631
20101008 0.01662995 0.0003035239
20101011 0.004377405 0.0003034318
20101012 0.01070945 -0.00234894
20101013 0.005344692 -0.001054767
20101014 0.007203989 -0.002845299
20101015 0.04029418 -0.00411968
20101018 0.01030472 0.004770749
20101019 -0.02712559 0.001341491
20101020 0.003354368 0.0003046335
20101021 -0.003258303 -0.00239896
20101022 -0.006645029 -0.0004886292
20101025 0.004446101 0.0009973642
20101026 -0.002561277 -0.004996798
20101027 -0.000714255 -0.00272304
20101028 -0.008449598 0.001986708
20101029 -0.0140543 0.003472368
20101101 0.01057588 -0.0002243181
20101102 0.01688563 0.002891882
20101103 0.01105863 -0.002178317
20101104 0.01733586 0.004777937
20101105 -0.003588431 -0.002945391
20101108 0.004686999 -0.001343539
20101109 -0.008003946 -0.006068364
20101110 0.00615005 0.002170042
20101111 -0.004332371 0.0001022443
20101112 -0.02761583 -0.005536204
20101115 -0.003235228 -0.007657495
20101116 -0.01789313 0.003970229
20101117 -0.003620546 4.127371e-05
20101118 0.02604682 -0.001404263
20101119 -0.005527247 0.001404263
20101122 0.02138471 0.003789912
20101123 -0.01488524 0.002484473
20101124 0.01945453 -0.00778198
20101126 0.003060312 0.003466136
20101129 0.003508837 0.001708013
20101130 -0.01821693 0.002156568
20101201 0.01673223 -0.008509462
20101202 0.00551576 -0.002133544
20101203 -0.002234495 0.0004975434
20101206 0.008500766 0.004611209
20101207 -0.006078436 -0.01059813
20101208 0.008760514 -0.003383462
20101209 -0.003909633 0.0009828011
20101210 0.002506855 -0.001526893
20101213 0.003457018 0.002341677
20101214 -0.004299228 -0.008030488
20101215 0.0002179762 -0.002402783
20101216 0.002774148 0.001602497
20101217 -0.001993987 0.008392127
20101220 0.004978586 -0.00114975
20101221 0.006172908 0.001024387
20101222 0.002941669 -0.001359108
20101223 -0.004809547 -0.002597894
20101227 0.003331445 0.00257697
20101228 0.002430045 -0.006170657
20101229 -0.000553153 0.007843177
20101230 -0.005023597 -0.001400546
20101231 -0.00340479 0.004466529
20110103 0.02149923 -0.001834289
20110104 0.005205428 -0.0005425936
20110105 0.008146725 -0.007375005
20110106 -0.0008083266 0.003212298
20110107 0.007135482 0.004496646
20110110 0.0186716 0.001647189
20110111 -0.002382837 -0.0007085843
20110112 0.008104073 -0.00110556
20110113 0.003651326 0.002543046
20110114 0.008067371 -0.001270714
20110118 -0.02272527 -0.001710722
20110119 -0.005327164 0.001794097
20110120 -0.01834729 -0.005916002
20110121 -0.01807742 0.002408252
20110124 0.03231423 0.0008780917
20110125 0.01163703 0.004836567
20110126 0.007150375 -0.005526431
20110127 -0.001862734 0.002402015
20110128 -0.02093359 0.002750002
20110131 0.009534403 -0.002708279
20110201 0.01668798 -0.002443738
20110202 -0.002060121 -0.003015899
20110203 -0.002559272 -0.001889566
20110204 0.00887054 -0.005647947
20110207 0.01540769 0.0009505805
20110208 0.009390768 -0.003998524
20110209 0.008298472 0.004610642
20110210 -0.01015842 -0.003381881
20110211 0.006493869 0.003086422
20110214 0.006507778 0.002276993
20110215 0.002002993 -0.0001263637
20110216 0.008934964 -0.0001263796
20110217 -0.01339025 0.00229341
20110218 -0.02183874 -0.0008620418
20110222 -0.03468255 0.006896507
20110223 0.01177342 -0.001128692
20110224 0.0007587121 0.002506476
20110225 0.01528164 0.001188379
20110228 0.01440081 0.001935908
20110301 -0.01110342 0.0002287306
20110302 0.008011819 -0.002539763
20110303 0.02090888 -0.00608413
20110304 0.001223252 0.005103973
20110307 -0.01297278 -0.0003547616
20110308 0.001125367 -0.002256724
20110309 -0.009291028 0.004029275
20110310 -0.01659189 0.003950848
20110311 0.01522944 0.0002697515
20110314 0.004450084 0.002279605
20110315 -0.02326351 0.0006828693
20110316 -0.04566705 0.005631377
20110317 0.01393249 -0.002368327
20110318 -0.01193393 -0.001320459
20110321 0.02576326 -0.002004651
20110322 0.005584378 -0.0001448211
20110323 -0.00590842 -6.20726e-05
20110324 0.01689743 -0.00227866
20110325 0.01886591 -0.002200723
20110328 -0.003133906 0.0002078224
20110329 0.0014829 -0.002496724
20110330 -0.006661136 0.001873127
20110331 -0.0003510616 0.0005196911
20110401 -0.01139164 -0.0001454863
20110404 -0.009829148 0.001682191
20110405 -0.006763823 -0.002576357
20110406 -0.00251115 -0.003167197
20110407 0.000117993 -0.000125227
20110408 -0.008973138 -0.0003966556
20110411 -0.01279551 0.0003549098
20110412 0.004825339 0.003833338
20110413 0.01115851 0.002035688
20110414 -0.01109836 -0.0007888564
20110415 -0.01503344 0.00455846
20110418 0.01331693 0.001425429
20110419 0.01794895 0.0005984873
20110420 0.01337713 -0.001941227
20110421 0.02391084 -0.0005169188
20110425 0.006573348 0.002251811
20110426 -0.007361026 0.003111127
20110427 -0.0007712974 -0.002512875
20110428 -0.009757449 0.00304759
20110429 0.009700795 0.001848733
20110502 -0.0110569 0.0004513932
20110503 0.005529683 0.00200828
20110504 0.003927278 0.001513788
20110505 -0.008099714 0.002816903
20110506 -0.0002600338 0.0001019129
20110509 0.002708329 0.0008760225
20110510 0.005307888 -0.002630373
20110511 -0.006373266 0.002304501
20110512 -0.001902809 -0.002488274
20110513 -0.0176702 0.002630856
20110516 -0.02137176 0.002278554
20110517 0.008484901 0.002273374
20110518 0.01103588 -0.003391658
20110519 0.001940117 -0.0003459046
20110520 -0.01571585 0.0005900005
20110523 -0.002448996 0.001605479
20110524 -0.006630936 0.0001827393
20110525 0.01372242 -0.0007921114
20110526 -0.005299015 0.003650675
20110527 0.007168247 -0.0004859874
20110531 0.03041475 0.0009717387
20110601 -0.006692344 0.003776752
20110602 0.001711534 -0.004545967
20110603 -0.007720728 0.001719795
20110606 -0.01584792 -0.0005055152
20110607 -0.0179084 6.067532e-05
20110608 0.0006018189 0.00349273
20110609 -0.002259551 -0.0023608
20110610 -0.0170068 0.002098764
20110613 0.002145696 -0.001513089
20110614 0.01772302 -0.004938482
20110615 -0.01726417 0.006310445
20110616 -0.004877878 0.002315958
20110617 -0.01518369 -0.002013572
20110620 -0.0155452 -8.062728e-05
20110621 0.03115946 -0.001068926
20110622 -0.008303378 -0.0001614466
20110623 0.02636926 0.004691488
20110624 -0.01484261 0.001064097
20110627 0.01728475 -0.004464742
20110628 0.009651276 -0.00511262
20110629 -0.003645637 -0.002718496
20110630 0.004868131 -0.001036596
20110701 0.02235916 -0.00166894
20110705 0.01781536 0.003538099
20110706 0.006645867 0.002797205
20110707 0.01534664 -0.002655129
20110708 0.007002426 0.007440841
20110711 -0.01600134 0.005063607
20110712 -0.0007062493 0.0004408464
20110713 0.01199873 0.001041229
20110714 -0.0006982437 -0.002765644
20110715 0.01978792 0.001022977
20110718 0.02404265 -0.0009828405
20110719 0.008125895 0.002305141
20110720 0.02631861 -0.002666428
20110721 0.001007492 -0.003640207
20110722 0.01539883 0.003037773
20110725 0.01313437 -0.002312698
20110726 0.01224571 0.003396817
20110727 -0.02718725 -0.001184561
20110728 -0.001962925 0.00228755
20110729 -0.003425862 0.007925696
20110801 0.01592945 0.003513477
20110802 -0.01995886 0.007442611
20110803 0.009366992 0.001140116
20110804 -0.03948851 0.007028151
20110805 -0.009986702 -0.007322884
20110808 -0.05617678 0.004392336
20110809 0.05722025 0.007271483
20110810 -0.02798084 0.003432132
20110811 0.02715105 -0.009960397
20110812 0.008765471 0.004817501
20110815 0.01688662 -0.003527959
20110816 -0.00767135 0.004675272
20110817 -0.0001050055 0.002329465
20110818 -0.03855893 0.004218028
20110819 -0.02775462 0.001504891
20110822 0.001151337 -0.0007907502
20110823 0.04702003 -0.002859629
20110824 0.006882263 -0.008589248
20110825 -0.006560473 0.001443171
20110826 0.02604097 0.003385217
20110829 0.01652176 -0.003833547
20110830 5.09987e-05 0.005560647
20110831 -0.01331931 -0.002659808
20110901 -0.009923071 0.004306505
20110902 -0.01848887 0.008269847
20110906 0.01509746 0.00212866
20110907 0.01097357 -0.003761784
20110908 0.0005468505 0.002439096
20110909 -0.01748905 0.003561516
20110912 0.006495856 -0.001224037
20110913 0.01224275 -0.00604649
20110914 0.01209456 0.0002695106
20110915 0.009357086 -0.003490001
20110916 0.01900623 0.0005020759
20110919 0.02741087 0.008439518
20110920 0.004411256 -0.001340945
20110921 -0.003173029 0.003826511
20110922 -0.02535883 0.007893602
20110923 0.006153031 -0.005147552
20110926 -0.002798913 -0.006150927
20110927 -0.009745332 -0.005148412
20110928 -0.005650937 0.001731902
20110929 -0.016354 0.002611419
20110930 -0.02396795 0.003331167
