"","ccode","year","cap","milper","milex","energy","irst","upop","tpop","majpow","riskTeur","riskTmid","riskTafr","riskTasi","riskTame","riskTglo"
"5260",310,1943,0.00442699994891882,NA,242120,5968,776,1364,9094,0,NA,NA,NA,NA,NA,NA
"5261",325,1943,0.0236639995127916,1702,412981,24412,1727,8682,44643,1,NA,NA,NA,NA,NA,NA
"5262",355,1943,0.00174199999310076,NA,NA,1356,0,347,6814,0,NA,NA,NA,NA,NA,NA
"5263",360,1943,0.00565499998629093,NA,NA,6975,351,1109,17050,0,NA,NA,NA,NA,NA,NA
"5264",365,1943,0.106068998575211,5112,7978497,194649,14834,30174,169763,1,NA,NA,NA,NA,NA,NA
"5265",375,1943,0.00269900006242096,350,100407,3187,97,316,3825,0,NA,NA,NA,NA,NA,NA
"5266",380,1943,0.00618600007146597,400,198234,15608,1214,1156,6197,0,NA,NA,NA,NA,NA,NA
"5267",450,1943,0.000125000005937181,5,NA,NA,0,0,535,0,NA,NA,NA,NA,NA,NA
"5268",530,1943,0.00349100003950298,NA,NA,NA,0,207,13881,0,NA,NA,NA,NA,NA,NA
"5269",560,1943,0.00549900019541383,140,198429,20561,418,1610,10899,0,NA,NA,NA,NA,NA,NA
"5270",630,1943,0.00394599977880716,80,27179,NA,0,1562,14834,0,NA,NA,NA,NA,NA,NA
"5271",640,1943,0.00568199995905161,513,72406,2352,43,1296,18396,0,NA,NA,NA,NA,NA,NA
"5272",645,1943,0.0017359999474138,NA,NA,NA,0,462,4456,0,NA,NA,NA,NA,NA,NA
"5273",651,1943,0.00661400007084012,NA,26044,NA,0,3020,17814,0,NA,NA,NA,NA,NA,NA
"5274",670,1943,0.000814999977592379,4,NA,NA,0,168,3464,0,NA,NA,NA,NA,NA,NA
"5275",678,1943,0.000628000008873641,18,NA,NA,0,0,2974,0,NA,NA,NA,NA,NA,NA
"5276",700,1943,0.00241099996492267,90,NA,NA,0,183,9374,0,NA,NA,NA,NA,NA,NA
"5277",710,1943,0.100844003260136,3680,331806,49375,70,23839,539339,0,NA,NA,NA,NA,NA,NA
"5278",712,1943,0.000157999995280989,NA,NA,NA,0,0,692,0,NA,NA,NA,NA,NA,NA
"5279",740,1943,0.0655599981546402,3075,6989871,NA,7820,21656,73903,1,NA,NA,NA,NA,NA,NA
"5280",790,1943,0.00146800000220537,20,NA,NA,0,0,7807,0,NA,NA,NA,NA,NA,NA
"5281",800,1943,0.00606299983337522,NA,NA,NA,0,1518,16216,0,NA,NA,NA,NA,NA,NA
"5282",900,1943,0.0119190001860261,680,1811765,18816,1720,3528,7235,0,NA,NA,NA,NA,NA,NA
"5283",920,1943,0.00135200005024672,NA,408240,NA,0,357,1633,0,NA,NA,NA,NA,NA,NA
"5284",2,1944,0.340921014547348,11452,8.7e+07,1086928,81322,38898,138916,1,NA,NA,NA,NA,NA,NA
"5285",20,1944,0.0187570005655289,728,3622309,79496,2736,2790,12262,0,NA,NA,NA,NA,NA,NA
"5286",40,1944,0.00220600003376603,20,NA,NA,0,1173,4849,0,NA,NA,NA,NA,NA,NA
"5287",41,1944,0.000638999976217747,5,NA,NA,0,125,2892,0,NA,NA,NA,NA,NA,NA
"5288",42,1944,0.0003969999961555,4,3141,NA,0,152,1844,0,NA,NA,NA,NA,NA,NA
"5289",70,1944,0.00636200001463294,NA,32921,9350,175,2614,21988,0,NA,NA,NA,NA,NA,NA
"5290",90,1944,0.000600000028498471,21,1900,NA,0,215,2384,0,NA,NA,NA,NA,NA,NA
"5291",91,1944,0.000203999996301718,NA,1141,NA,0,0,1237,0,NA,NA,NA,NA,NA,NA
"5292",92,1944,0.00028300000121817,NA,1462,NA,0,0,1719,0,NA,NA,NA,NA,NA,NA
"5293",93,1944,0.000148000006447546,NA,909,NA,0,0,900,0,NA,NA,NA,NA,NA,NA
"5294",94,1944,9.50000030570664e-05,1,1517,NA,0,0,677,0,NA,NA,NA,NA,NA,NA
"5295",95,1944,0.000112000001536217,0,NA,NA,0,0,685,0,NA,NA,NA,NA,NA,NA
"5296",100,1944,0.00236700009554625,11,12342,2319,0,1415,9930,0,NA,NA,NA,NA,NA,NA
"5297",101,1944,0.00147100002504885,2,11260,8468,0,433,4146,0,NA,NA,NA,NA,NA,NA
"5298",130,1944,0.00087699998402968,NA,3540,NA,0,379,2770,0,NA,NA,NA,NA,NA,NA
"5299",135,1944,0.00150999997276813,32,15784,1077,0,626,7580,0,NA,NA,NA,NA,NA,NA
"5300",140,1944,0.0111079998314381,NA,144000,3497,221,4990,45141,0,NA,NA,NA,NA,NA,NA
"5301",145,1944,0.000855999998748302,10,NA,NA,0,304,2829,0,NA,NA,NA,NA,NA,NA
"5302",150,1944,0.000391999987186864,3,NA,NA,0,159,1219,0,NA,NA,NA,NA,NA,NA
"5303",155,1944,0.00197200011461973,NA,67114,NA,0,897,5440,0,NA,NA,NA,NA,NA,NA
"5304",160,1944,0.00788599997758865,NA,223944,6702,150,5440,15130,0,NA,NA,NA,NA,NA,NA
"5305",165,1944,0.00143900001421571,NA,NA,NA,0,659,2131,0,NA,NA,NA,NA,NA,NA
"5306",200,1944,0.0816589966416359,4900,16254371,199553,12337,18687,48898,1,NA,NA,NA,NA,NA,NA
"5307",205,1944,0.000936999975237995,10,31269,2271,0,497,2949,0,NA,NA,NA,NA,NA,NA
"5308",212,1944,0.00181499996688217,NA,1412,1027,1269,0,293,0,NA,NA,NA,NA,NA,NA
"5309",220,1944,0.0204600002616644,579,1214083,55466,3092,6517,41442,0,NA,NA,NA,NA,NA,NA
"5310",225,1944,0.00399099988862872,525,74633,8917,113,834,4399,0,NA,NA,NA,NA,NA,NA
"5311",230,1944,0.0108500001952052,483,102563,12679,657,5771,26821,0,NA,NA,NA,NA,NA,NA
"5312",235,1944,0.00216099992394447,NA,43661,1758,1,1008,8032,0,NA,NA,NA,NA,NA,NA
"5313",255,1944,0.141550004482269,6128,50736000,239981,23692,25412,86733,1,NA,NA,NA,NA,NA,NA
"5314",310,1944,0.00435499986633658,NA,433638,5904,694,1379,9076,0,NA,NA,NA,NA,NA,NA
"5315",325,1944,0.0157750006765127,283,342218,24209,1026,8723,44772,0,NA,NA,NA,NA,NA,NA
"5316",339,1944,0.000357000011717901,60,9156,35,0,0,1092,0,NA,NA,NA,NA,NA,NA
"5317",345,1944,0.00355800008401275,153,211587,3341,208,828,15449,0,NA,NA,NA,NA,NA,NA
"5318",350,1944,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"5319",355,1944,0.00339299999177456,450,NA,1409,0,353,6886,0,NA,NA,NA,NA,NA,NA
"5320",360,1944,0.00839800015091896,975,NA,6051,170,1111,16642,0,NA,NA,NA,NA,NA,NA
"5321",365,1944,0.102337002754211,6100,8094563,197488,14236,29862,169614,1,NA,NA,NA,NA,NA,NA
"5322",375,1944,0.00241199997253716,350,105498,3061,87,319,3819,0,NA,NA,NA,NA,NA,NA
"5323",380,1944,0.00581600004807115,400,209843,15814,1168,1197,6190,0,NA,NA,NA,NA,NA,NA
"5324",395,1944,3.19999999192078e-05,0,0,227,0,0,127,0,NA,NA,NA,NA,NA,NA
"5325",450,1944,0.000120999997307081,5,NA,NA,0,0,569,0,NA,NA,NA,NA,NA,NA
"5326",530,1944,0.003402000060305,NA,NA,NA,0,223,14109,0,NA,NA,NA,NA,NA,NA
"5327",560,1944,0.00554199982434511,140,201500,22987,484,1683,11081,0,NA,NA,NA,NA,NA,NA
"5328",630,1944,0.00385099998675287,86,30822,NA,0,1650,15026,0,NA,NA,NA,NA,NA,NA
"5329",640,1944,0.0053170002065599,513,88573,2668,61,1340,18592,0,NA,NA,NA,NA,NA,NA
"5330",645,1944,0.00171400001272559,NA,NA,NA,0,486,4569,0,NA,NA,NA,NA,NA,NA
"5331",651,1944,0.00652599986642599,NA,26742,NA,0,3182,18134,0,NA,NA,NA,NA,NA,NA
"5332",670,1944,0.000794999999925494,4,NA,NA,0,177,3526,0,NA,NA,NA,NA,NA,NA
"5333",678,1944,0.000594999990426004,18,NA,NA,0,0,3018,0,NA,NA,NA,NA,NA,NA
"5334",700,1944,0.00229199999012053,90,NA,NA,0,197,9567,0,NA,NA,NA,NA,NA,NA
"5335",710,1944,0.0981199964880943,4228,195582,48746,40,25352,543943,0,NA,NA,NA,NA,NA,NA
"5336",712,1944,0.00056900002527982,80,NA,NA,0,0,701,0,NA,NA,NA,NA,NA,NA
"5337",740,1944,0.0747869983315468,4325,17227328,NA,5914,21842,74433,1,NA,NA,NA,NA,NA,NA
"5338",790,1944,0.00140399998053908,20,NA,NA,0,0,7903,0,NA,NA,NA,NA,NA,NA
"5339",800,1944,0.00591999990865588,NA,NA,NA,0,1570,16523,0,NA,NA,NA,NA,NA,NA
"5340",900,1944,0.0108789997175336,680,1755318,19018,1613,3592,7310,0,NA,NA,NA,NA,NA,NA
"5341",920,1944,0.00177099998109043,157,495720,NA,0,358,1654,0,NA,NA,NA,NA,NA,NA
"5342",2,1945,0.380212992429733,12123,9e+07,1073392,72304,39100,140969,1,NA,NA,NA,NA,NA,NA
"5343",20,1945,0.0191580001264811,801,2664365,79140,2611,2845,12394,0,NA,NA,NA,NA,NA,NA
"5344",40,1945,0.00212899991311133,21,NA,NA,0,1199,4932,0,NA,NA,NA,NA,NA,NA
"5345",41,1945,0.000612000003457069,5,NA,NA,0,127,2928,0,NA,NA,NA,NA,NA,NA
"5346",42,1945,0.000395000010030344,4,3574,NA,0,166,1889,0,NA,NA,NA,NA,NA,NA
"5347",70,1945,0.00655699986964464,NA,34979,9902,230,2794,22576,0,NA,NA,NA,NA,NA,NA
"5348",90,1945,0.000814999977592379,NA,NA,NA,0,221,2438,0,NA,NA,NA,NA,NA,NA
"5349",91,1945,0.000197999994270504,NA,1217,NA,0,0,1261,0,NA,NA,NA,NA,NA,NA
"5350",92,1945,0.000273999990895391,NA,1801,NA,0,0,1742,0,NA,NA,NA,NA,NA,NA
"5351",93,1945,0.000190999999176711,NA,NA,NA,0,0,923,0,NA,NA,NA,NA,NA,NA
"5352",94,1945,9.20000020414591e-05,1,1368,NA,0,0,695,0,NA,NA,NA,NA,NA,NA
"5353",95,1945,0.000109000000520609,0,NA,NA,0,0,703,0,NA,NA,NA,NA,NA,NA
"5354",100,1945,0.00232500000856817,11,14857,2196,0,1494,10151,0,NA,NA,NA,NA,NA,NA
"5355",101,1945,0.00152199994772673,2,13743,9353,0,457,4267,0,NA,NA,NA,NA,NA,NA
"5356",130,1945,0.000854999991133809,NA,5074,NA,0,390,2805,0,NA,NA,NA,NA,NA,NA
"5357",135,1945,0.00147200003266335,32,18261,1107,0,656,7727,0,NA,NA,NA,NA,NA,NA
"5358",140,1945,0.0111630000174046,NA,171180,4191,206,5243,46215,0,NA,NA,NA,NA,NA,NA
"5359",145,1945,0.000815999985206872,10,NA,NA,0,308,2858,0,NA,NA,NA,NA,NA,NA
"5360",150,1945,0.0003969999961555,6,NA,NA,0,166,1247,0,NA,NA,NA,NA,NA,NA
"5361",155,1945,0.00196500006131828,NA,87764,NA,0,903,5541,0,NA,NA,NA,NA,NA,NA
"5362",160,1945,0.00957600027322769,NA,299824,6491,NA,5598,15390,0,NA,NA,NA,NA,NA,NA
"5363",165,1945,0.00139600003603846,NA,NA,NA,0,677,2156,0,NA,NA,NA,NA,NA,NA
"5364",200,1945,0.0885600000619888,5090,17002048,201490,12014,18705,49110,1,NA,NA,NA,NA,NA,NA
"5365",205,1945,0.000860999978613108,11,34923,1605,0,503,2952,0,NA,NA,NA,NA,NA,NA
"5366",210,1945,0.00465899985283613,87,193451,15198,118,2604,9167,0,NA,NA,NA,NA,NA,NA
"5367",211,1945,0.00571299996227026,80,561299,27459,749,913,8361,0,NA,NA,NA,NA,NA,NA
"5368",212,1945,0.000600999977905303,NA,1758,1011,259,0,289,0,NA,NA,NA,NA,NA,NA
"5369",220,1945,0.0184589996933937,578,1230509,47912,1661,6551,41330,1,NA,NA,NA,NA,NA,NA
"5370",225,1945,0.00375599996186793,525,85296,9106,107,889,4432,0,NA,NA,NA,NA,NA,NA
"5371",230,1945,0.0106600001454353,477,119722,13941,576,6023,26946,0,NA,NA,NA,NA,NA,NA
"5372",235,1945,0.00209699990227818,NA,46023,1760,1,1024,8067,0,NA,NA,NA,NA,NA,NA
"5373",255,1945,0.0844300016760826,5300,10648000,194441,NA,23627,85422,1,NA,NA,NA,NA,NA,NA
"5374",290,1945,0.0109190000221133,197,1789566,31416,488,3187,26432,0,NA,NA,NA,NA,NA,NA
"5375",310,1945,0.00383500009775162,NA,NA,5762,129,1384,9058,0,NA,NA,NA,NA,NA,NA
"5376",315,1945,0.00724900001659989,250,305677,25578,993,1641,13743,0,NA,NA,NA,NA,NA,NA
"5377",325,1945,0.0145610002800822,276,305412,24081,395,8799,44891,0,NA,NA,NA,NA,NA,NA
"5378",339,1945,0.000323999993270263,60,10254,38,0,0,1114,0,NA,NA,NA,NA,NA,NA
"5379",345,1945,0.00338899996131659,156,284155,3206,67,853,15456,0,NA,NA,NA,NA,NA,NA
"5380",350,1945,0.0019349999492988,117,86098,765,12,899,7223,0,NA,NA,NA,NA,NA,NA
"5381",355,1945,0.00145900005009025,39,NA,1524,0,357,6949,0,NA,NA,NA,NA,NA,NA
"5382",360,1945,0.00413900008425117,119,NA,5536,118,1112,16149,0,NA,NA,NA,NA,NA,NA
"5383",365,1945,0.122684001922607,12500,8589076,200312,12252,29189,169491,1,NA,NA,NA,NA,NA,NA
"5384",375,1945,0.00121699995361269,32,105978,2947,88,328,3811,0,NA,NA,NA,NA,NA,NA
"5385",380,1945,0.00613800017163157,400,216314,15943,1194,1283,6185,0,NA,NA,NA,NA,NA,NA
"5386",385,1945,0.0015889999922365,4,110840,10586,37,339,3076,0,NA,NA,NA,NA,NA,NA
"5387",390,1945,0.00162200001068413,13,47691,5763,45,839,3993,0,NA,NA,NA,NA,NA,NA
"5388",395,1945,3.30000002577435e-05,0,0,249,0,0,129,0,NA,NA,NA,NA,NA,NA
"5389",450,1945,0.000118000003567431,5,NA,NA,0,0,606,0,NA,NA,NA,NA,NA,NA
"5390",530,1945,0.00330400001257658,NA,NA,NA,0,240,14340,0,NA,NA,NA,NA,NA,NA
"5391",560,1945,0.00659100012853742,NA,206537,25878,536,1766,11265,0,NA,NA,NA,NA,NA,NA
"5392",630,1945,0.00375499995425344,90,30822,NA,0,1749,15220,0,NA,NA,NA,NA,NA,NA
"5393",640,1945,0.00535099999979138,514,396678,2696,64,1386,18790,0,NA,NA,NA,NA,NA,NA
"5394",645,1945,0.00169800000730902,NA,NA,NA,0,519,4684,0,NA,NA,NA,NA,NA,NA
"5395",651,1945,0.00643400009721518,NA,24598,NA,0,3349,18460,0,NA,NA,NA,NA,NA,NA
"5396",670,1945,0.000773000007029623,4,NA,NA,0,188,3580,0,NA,NA,NA,NA,NA,NA
"5397",678,1945,0.00056299997959286,18,NA,NA,0,0,3063,0,NA,NA,NA,NA,NA,NA
"5398",700,1945,0.00217300001531839,90,NA,NA,0,211,9763,0,NA,NA,NA,NA,NA,NA
"5399",710,1945,0.093799002468586,4775,228612,29211,48,27040,548586,0,NA,NA,NA,NA,NA,NA
"5400",712,1945,0.000498000008519739,80,NA,NA,0,0,710,0,NA,NA,NA,NA,NA,NA
"5401",740,1945,0.060504000633955,6095,4002481,NA,2082,22004,72147,1,NA,NA,NA,NA,NA,NA
"5402",790,1945,0.00133799994364381,20,NA,NA,0,0,7998,0,NA,NA,NA,NA,NA,NA
"5403",800,1945,0.0057760002091527,NA,NA,NA,0,1629,16862,0,NA,NA,NA,NA,NA,NA
"5404",900,1945,0.0106520000845194,596,1484291,19198,1413,3678,7392,0,NA,NA,NA,NA,NA,NA
"5405",920,1945,0.00159700005315244,NA,429590,5067,0,360,1688,0,NA,NA,NA,NA,NA,NA
"5406",2,1946,0.353610992431641,2874,45133984,1041920,60420,39725,141936,1,-0.0879999995231628,-0.188999995589256,NA,-0.17399999499321,0.919000029563904,NA
"5407",20,1946,0.0180130004882812,46,1552759,84862,2111,2903,12622,0,NA,NA,NA,NA,-0.034000001847744,NA
"5408",40,1946,0.00240699993446469,18,NA,2547,0,1224,5039,0,NA,NA,NA,NA,-0.398000001907349,NA
"5409",41,1946,0.000500999973155558,5,1940,51,0,128,2960,0,NA,NA,NA,NA,-1.05900001525879,NA
"5410",42,1946,0.000445000012405217,7,3856,40,0,169,1935,0,NA,NA,NA,NA,-1.05999994277954,NA
"5411",70,1946,0.00734600005671382,61,52037,12557,258,2987,23182,0,NA,NA,NA,NA,0.933000028133392,NA
"5412",90,1946,0.000711000000592321,20,3366,250,0,228,2498,0,NA,NA,NA,NA,-0.989000022411346,NA
"5413",91,1946,0.00019399999291636,3,1814,170,0,0,1287,0,NA,NA,NA,NA,-1.04700005054474,NA
"5414",92,1946,0.000329000002238899,3,1516,80,0,106,1764,0,NA,NA,NA,NA,-1.05299997329712,NA
"5415",93,1946,0.000171000006957911,3,NA,50,0,0,949,0,NA,NA,NA,NA,-1.0460000038147,NA
"5416",94,1946,0.000104999999166466,1,1174,130,0,0,725,0,NA,NA,NA,NA,-1.0440000295639,NA
"5417",95,1946,0.000118000003567431,0,NA,202,0,0,721,0,NA,NA,NA,NA,-1.03400003910065,NA
"5418",100,1946,0.00289099989458919,17,16331,2105,0,1582,10378,0,NA,NA,NA,NA,-0.365000009536743,NA
"5419",101,1946,0.00135100004263222,2,16597,4616,0,485,4391,0,NA,NA,NA,NA,-0.802999973297119,NA
"5420",130,1946,0.000829999975394458,12,4657,310,0,412,2853,0,NA,NA,NA,NA,-1.00300002098083,NA
"5421",135,1946,0.00203100009821355,38,26446,1341,0,687,7877,0,NA,NA,NA,NA,0.0769999995827675,NA
"5422",140,1946,0.0129650002345443,119,309848,6868,343,5521,47313,0,NA,NA,NA,NA,0.901000022888184,NA
"5423",145,1946,0.00071699998807162,9,7052,260,0,311,2887,0,NA,NA,NA,NA,-0.943000018596649,NA
"5424",150,1946,0.000341000006301329,4,3425,20,0,174,1275,0,NA,NA,NA,NA,-1.05900001525879,NA
"5425",155,1946,0.00227500009350479,34,56849,4318,21,910,5643,0,NA,NA,NA,NA,0.952000021934509,NA
"5426",160,1946,0.00885900016874075,62,255555,10333,135,5739,15654,0,NA,NA,NA,NA,0.189999997615814,NA
"5427",165,1946,0.000994000001810491,6,10531,913,0,695,2181,0,NA,NA,NA,NA,-0.239999994635582,NA
"5428",200,1946,0.11600399762392,2053,17753616,203044,12899,18754,49352,1,-0.273000001907349,0.115000002086163,NA,-0.247999995946884,-0.35699999332428,NA
"5429",205,1946,0.00114599999506027,11,37842,2175,6,506,2957,0,0.40599998831749,NA,NA,NA,NA,NA
"5430",210,1946,0.0063910000026226,100,206349,15156,137,2795,9423,0,0.307000011205673,NA,NA,NA,0.0759999975562096,NA
"5431",211,1946,0.0101450001820922,79,865450,26754,2296,901,8367,0,0.296000003814697,NA,NA,NA,NA,NA
"5432",212,1946,0.00217100000008941,2,1936,999,1294,0,286,0,0.404000014066696,NA,NA,NA,NA,NA
"5433",220,1946,0.0319969989359379,578,1257334,73768,4408,6593,41212,1,-0.409000009298325,-0.333000004291534,NA,-0.280000001192093,-0.42399999499321,NA
"5434",225,1946,0.0022960000205785,0,90684,9274,34,910,4466,0,0.391000002622604,NA,NA,NA,NA,NA
"5435",230,1946,0.0156800001859665,462,132662,15388,641,6164,27012,0,0.096000000834465,NA,NA,NA,-0.0780000016093254,NA
"5436",235,1946,0.00244099996052682,NA,48569,1761,1,1036,8118,0,-0.187999993562698,NA,NA,NA,-0.326999992132187,NA
"5437",290,1946,0.0161290001124144,132,2638901,33170,1219,2411,23958,0,-0.505999982357025,NA,NA,NA,NA,NA
"5438",310,1946,0.00362699991092086,18,105863,5683,353,1389,9042,0,0.388999998569489,NA,NA,NA,NA,NA
"5439",315,1946,0.0111229997128248,250,379912,26404,1677,1657,12916,0,-0.521000027656555,NA,NA,NA,NA,NA
"5440",325,1946,0.0195599999278784,260,213807,23896,1153,8885,44984,0,0.209999993443489,NA,NA,NA,NA,NA
"5441",339,1946,0.000785999989602715,60,11946,40,0,0,1132,0,0.0869999974966049,NA,NA,NA,NA,NA
"5442",345,1946,0.00533200008794665,159,301243,3123,201,876,15468,0,-0.439000010490417,NA,NA,NA,NA,NA
"5443",350,1946,0.00310699990950525,120,95622,613,11,914,7244,0,0.331000000238419,0.754999995231628,NA,NA,NA,NA
"5444",355,1946,0.00253900000825524,106,12933,1640,0,560,7000,0,0.386999994516373,NA,NA,NA,NA,NA
"5445",360,1946,0.00468500005081296,114,61522,4748,157,1113,15791,0,0.314999997615814,NA,NA,NA,NA,NA
"5446",365,1946,0.1250029951334,2500,8764724,205240,13345,28110,169368,1,-0.177000001072884,-0.29899999499321,NA,-0.0560000017285347,-0.46000000834465,NA
"5447",375,1946,0.00175099994521588,42,106038,2842,89,341,3806,0,0.358999997377396,NA,NA,NA,NA,NA
"5448",380,1946,0.00670900009572506,NA,227619,16097,1220,1368,6179,0,0.298000007867813,NA,NA,NA,NA,NA
"5449",385,1946,0.00225499994121492,33,125392,10608,58,366,3127,0,0.333000004291534,NA,NA,NA,NA,NA
"5450",390,1946,0.00197399989701807,14,52389,5395,52,852,4104,0,0.395999997854233,NA,NA,NA,NA,NA
"5451",395,1946,3.79999983124435e-05,0,0,275,0,0,132,0,0.699999988079071,NA,NA,NA,NA,NA
"5452",450,1946,0.000155000001541339,5,NA,25,0,0,664,0,NA,NA,NA,NA,NA,NA
"5453",530,1946,0.00235099997371435,10,NA,20,0,257,14575,0,NA,NA,NA,NA,NA,NA
"5454",560,1946,0.00675299996510148,40,96481,29182,516,1839,11451,0,NA,NA,NA,NA,NA,NA
"5455",630,1946,0.00464800000190735,101,33723,2704,0,1845,15415,0,NA,0.188999995589256,NA,NA,NA,NA
"5456",640,1946,0.0116520002484322,689,278779,4154,80,1435,19203,0,0.23199999332428,0.300000011920929,NA,NA,NA,NA
"5457",645,1946,0.00163299997802824,51,21604,596,0,549,4803,0,NA,0.17399999499321,NA,NA,NA,NA
"5458",651,1946,0.00601699994876981,50,31998,4233,0,3502,18792,0,NA,0.291999995708466,NA,NA,NA,NA
"5459",652,1946,0.000956000003498048,10,14540,225,0,555,2978,0,NA,0.483999997377396,NA,NA,NA,NA
"5460",660,1946,0.000400999997509643,4,5111,340,0,199,1348,0,NA,0.224000006914139,NA,NA,NA,NA
"5461",663,1946,0.000222000002395362,8,6385,40,0,0,1085,0,NA,-0.171000003814697,NA,NA,NA,NA
"5462",670,1946,0.000890000024810433,4,NA,1447,0,198,3647,0,NA,0.513999998569489,NA,NA,NA,NA
"5463",678,1946,0.000645999971311539,18,NA,5,0,0,3110,0,NA,-0.305000007152557,NA,NA,NA,NA
"5464",700,1946,0.00270999991334975,90,NA,20,0,225,9982,0,NA,NA,NA,-0.284999996423721,NA,NA
"5465",710,1946,0.133572995662689,4158,789300,19694,60,28901,553269,0,NA,NA,NA,-0.273999989032745,NA,NA
"5466",712,1946,0.000161999996635132,NA,NA,NA,0,0,720,0,NA,NA,NA,-0.458999991416931,NA,NA
"5467",790,1946,0.00134099996648729,20,NA,10,0,0,8080,0,NA,NA,NA,0.813000023365021,NA,NA
"5468",800,1946,0.00384099991060793,44,6996,200,0,1685,17153,0,NA,NA,NA,0.38400000333786,NA,NA
"5469",840,1946,0.00348600000143051,0,17313,275,0,1610,18434,0,NA,NA,NA,0.568000018596649,NA,NA
"5470",900,1946,0.0106229996308684,103,1032619,20140,1104,3775,7465,0,NA,NA,NA,0.449000000953674,NA,NA
"5471",920,1946,0.0015020000282675,NA,153526,5185,0,361,1759,0,NA,NA,NA,0.248999997973442,NA,NA
"5472",2,1947,0.298999011516571,1490,14315999,1143384,77014,40857,142713,1,-0.0390000008046627,-0.157000005245209,NA,-0.0829999968409538,0.994000017642975,NA
"5473",20,1947,0.0155339995399117,43,385771,90542,2672,2972,12888,0,NA,NA,NA,NA,0.148000001907349,NA
"5474",40,1947,0.00212799990549684,18,NA,2602,0,1261,5152,0,NA,NA,NA,NA,-0.802999973297119,NA
"5475",41,1947,0.000414999987697229,4,2300,53,0,129,3024,0,NA,NA,NA,NA,-0.995000004768372,NA
"5476",42,1947,0.000437999988207594,10,5500,60,0,172,1982,0,NA,NA,NA,NA,-0.995000004768372,NA
"5477",70,1947,0.00690300017595291,61,57058,16009,290,3193,23810,0,NA,NA,NA,NA,0.986000001430511,NA
"5478",90,1947,0.00068599998485297,22,3474,300,0,241,2566,0,NA,NA,NA,NA,-0.967000007629395,NA
"5479",91,1947,0.000172000000020489,3,2402,180,0,0,1320,0,NA,NA,NA,NA,-1,NA
"5480",92,1947,0.000288999988697469,3,1802,100,0,116,1788,0,NA,NA,NA,NA,-0.995999991893768,NA
"5481",93,1947,0.000148000006447546,3,NA,60,0,0,977,0,NA,NA,NA,NA,-1,NA
"5482",94,1947,9.50000030570664e-05,1,1411,150,0,0,766,0,NA,NA,NA,NA,-1,NA
"5483",95,1947,9.60000033956021e-05,0,NA,212,0,0,739,0,NA,NA,NA,NA,-1,NA
"5484",100,1947,0.00261200009845197,17,27404,2164,0,1677,10609,0,NA,NA,NA,NA,-0.722000002861023,NA
"5485",101,1947,0.00132599996868521,2,33999,5132,0,532,4548,0,NA,NA,NA,NA,-0.921000003814697,NA
"5486",130,1947,0.000745000026654452,12,5111,330,0,422,2936,0,NA,NA,NA,NA,-0.97299998998642,NA
"5487",135,1947,0.0018260000506416,31,33031,1638,0,716,8032,0,NA,NA,NA,NA,-0.601000010967255,NA
"5488",140,1947,0.0122090000659227,131,281624,8856,387,5826,48438,0,NA,NA,NA,NA,0.995999991893768,NA
"5489",145,1947,0.000625999993644655,9,4642,280,0,315,2917,0,NA,NA,NA,NA,-0.973999977111816,NA
"5490",150,1947,0.000369999994290993,9,5002,22,0,182,1305,0,NA,NA,NA,NA,-0.995999991893768,NA
"5491",155,1947,0.00231299991719425,35,70740,5678,31,920,5748,0,NA,NA,NA,NA,0.897000014781952,NA
"5492",160,1947,0.00854200031608343,62,282293,11634,129,5905,15942,0,NA,NA,NA,NA,1.15199995040894,NA
"5493",165,1947,0.00102399999741465,6,NA,933,0,714,2206,0,NA,NA,NA,NA,-0.842999994754791,NA
"5494",200,1947,0.0910179987549782,1302,6656196,212480,12929,18809,49678,1,-0.446999996900558,-0.116999998688698,NA,-0.44200000166893,-0.906000018119812,NA
"5495",205,1947,0.00105900003109127,11,23359,2670,9,508,2974,0,0.412999987602234,NA,NA,NA,NA,NA
"5496",210,1947,0.00817999988794327,233,225473,19126,196,2896,9629,0,0.284999996423721,NA,NA,NA,0.0860000029206276,NA
"5497",211,1947,0.0106030004099011,75,572702,32838,2882,897,8450,0,0.28600001335144,NA,NA,NA,NA,NA
"5498",212,1947,0.0023199999704957,2,2117,1018,1715,0,289,0,0.347000002861023,NA,NA,NA,NA,NA
"5499",220,1947,0.0354910008609295,580,1844090,79276,5733,6666,41580,1,-0.611999988555908,-0.657999992370605,NA,-0.578999996185303,-0.921999990940094,NA
"5500",225,1947,0.00232800003141165,0,88111,10351,102,930,4547,0,0.365000009536743,NA,NA,NA,NA,NA
"5501",230,1947,0.0150469997897744,464,212488,15858,608,6275,27222,0,0.145999997854233,NA,NA,NA,-0.0509999990463257,NA
"5502",235,1947,0.00222499994561076,NA,49924,2448,2,1043,8190,0,-0.206000000238419,NA,NA,NA,-0.400000005960464,NA
"5503",290,1947,0.0246190000325441,168,3547189,40444,1579,2714,23734,0,-0.477999985218048,NA,NA,NA,NA,NA
"5504",310,1947,0.0037370000500232,15,118212,7148,597,1396,9079,0,-0.0659999996423721,NA,NA,NA,NA,NA
"5505",315,1947,0.0121480002999306,250,466921,30544,2286,1666,12164,0,-0.509999990463257,NA,NA,NA,NA,NA
