AGE	CAREPROV	CARESELF	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	EDUC	EMPLOYEE	FEMALE	FLEXSCHED	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	HOUSWORK	LABFORCE	LEISURE	MEDTIME	NORESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	TOTALWRK	UNEMPLYD	UNPAIDWK	VOLWORK	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR
88	0	100	0	0	0	1	3	0	2,5	0	0	0	10	0	1	0	2235,26	3	0	20	0	30	0	650	500	0	0	0	0	0	2	0	1	1	760	20	1	30	0	0	30	0	30	0	0	0	0	0
43	50	320	2	0	0	0	1	0	6,5	0	1	0	0	0	1	0	769,76	6	0	0	0	50	1	450	70	0	290	769,759	0	0	1	0	0	1	650	0	1	60	0	0	340	0	50	0	0	0	0	0
75	0	210	0	0	0	1	3	60	8	0	0	0	132	0	1	0	760,95	1	0	168	1	360	0	710	160	0	0	0	0	0	1	0	0	0	370	250	1	90	0	0	360	0	360	0	0	0	1	0
41	40	210	2	0	0	0	1	0	15	1	1	0	100	1	1	0	3601,12	4	0	0	0	140	1	250	40	0	590	1723,23	1	0	9	0	0	0	460	0	1	0	0	0	730	0	140	0	0	40	1	0
31	0	190	0	0	0	0	1	0	8	0	1	0	30	0	1	0	2235,26	2	0	0	0	30	1	350	100	0	580	1124,66	0	0	2	0	0	0	480	60	1	0	0	1	610	0	30	0	0	0	0	0
71	90	110	0	0	0	0	5	0	12	0	0	0	130	0	1	0	1248,25	1	0	210	0	430	0	590	480	0	0	0	0	0	1	0	0	0	420	0	1	0	0	1	430	0	430	0	0	0	0	0
29	0	130	0	0	0	0	2	0	15	1	0	0	142,1052632	1	1	0	4002,75	5	0	307,8947368	0	450	1	380	10	1	230	1338,57	1	0	9	0	0	0	380	240	1	0	0	0	680	0	450	0	9	0	1	0
76	0	130	0	0	0	0	1	0	8	0	1	0	52,5	0	1	0	760,95	2	170	17,5	0	70	0	800	290	0	0	0	0	0	15	0	1	0	570	0	1	210	0	0	70	0	70	0	0	0	1	0
57	0	110	0	0	0	1	1	30	0	0	0	0	170	0	0	0	769,76	2	0	70	1	270	0	450	130	0	0	0	0	0	5	0	0	0	720	210	1	0	0	0	270	0	270	0	0	0	1	0
99	0	240	1	0	1	1	3	0	0	0	1	0	0	0	1	0	1740,81	6	0	0	0	0	0	730	60	0	0	0	0	0	12	0	1	0	710	340	1	90	0	0	0	0	0	0	0	0	1	0
69	7,5	250	0	0	0	1	1	7,5	2,5	0	1	0	7,5	0	1	0	313,4	2	0	7,5	0	30	0	800	290	0	0	0	0	0	1	0	1	0	610	260	1	0	0	0	30	0	30	0	0	0	1	0
61	89,09090909	40	0	0	0	0	1	12,72727273	8	1	1	0	38,18181818	1	1	0	769,76	2	0	0	0	140	1	390	90	0	440	769,759	1	0	10	0	0	0	470	170	1	90	0	0	580	0	140	0	0	40	1	0
81	0	190	0	0	0	0	1	0	2,5	0	0	0	190	0	1	0	313,4	2	0	40	1	230	0	560	130	0	0	0	0	0	11	0	0	0	650	240	1	0	0	1	230	0	230	0	0	0	0	0
54	0	160	0	0	0	0	2	0	12	0	0	0	70	0	1	0	1371,9	1	0	0	0	70	1	310	150	0	520	1371,9	0	0	13	0	0	0	540	0	0	0	0	1	590	0	70	0	0	0	0	0
43	0	160	0	0	0	1	5	0	6,5	1	0	0	20	1	1	0	1248,25	3	0	100	0	120	1	310	70	0	350	769,759	1	0	1	0	0	0	530	0	1	80	0	0	600	0	250	130	0	36	1	130
22	0	120	0	0	0	0	2	0	12	0	0	0	40	0	1	0	1740,81	2	90	60	0	100	1	730	230	0	30	0	0	0	7	0	0	0	580	140	1	150	0	0	130	1	100	0	0	0	1	0
68	0	160	0	0	0	1	3	70	0	0	0	0	150	0	0	0	313,4	1	0	40	0	260	0	390	220	1	0	0	0	0	1	0	1	1	790	10	1	0	0	0	260	0	260	0	2	0	0	0
32	0	110	0	0	0	0	2	0	20	1	1	1	50	1	1	0	1740,81	1	0	0	0	50	1	400	150	0	470	1723,23	0	1	13	0	0	0	520	50	0	90	0	0	520	0	50	0	0	37,5	1	0
38	70	110	1	0	1	0	1	0	12	1	0	0	60	1	1	0	1740,81	3	130	0	0	130	1	290	50	0	580	1723,23	1	0	9	0	0	0	440	0	0	0	0	0	710	0	130	0	0	40	1	0
71	80	140	0	0	0	0	1	0	8	0	1	0	20	0	1	0	760,95	2	0	200	0	300	0	820	280	0	0	0	0	0	10	0	1	0	320	400	1	0	0	1	300	0	300	0	0	0	0	0
28	0	210	0	0	0	0	2	0	17	0	1	0	10	0	1	0	1894,42	4	0	0	0	10	1	900	130	0	0	0	0	0	1	0	0	0	530	30	1	100	430	0	10	1	10	0	0	0	1	0
58	60	160	0	0	0	0	1	90	6,5	0	0	0	120	0	1	0	2730,65	5	0	130	1	400	0	530	150	0	0	0	0	0	12	0	0	0	510	220	1	0	0	0	400	0	400	0	0	0	1	0
62	0	260	0	0	0	0	1	0	8	0	1	0	186,6666667	0	1	0	1248,25	3	0	163,3333333	0	350	0	600	0	0	0	0	0	0	13	0	1	0	490	240	1	100	0	0	350	0	350	0	0	0	1	0
27	0	110	0	0	0	0	1	0	8	1	0	1	196	0	1	0	1248,25	2	0	14	0	210	1	320	180	0	450	342,621	1	0	10	0	0	0	460	30	0	0	0	0	660	0	210	0	0	24	1	0
44	12,30769231	180	1	0	0	0	1	86,15384615	12	0	0	0	209,2307692	0	1	0	2235,26	4	0	172,3076923	1	480	0	560	30	0	0	0	0	0	12	0	0	0	400	200	1	150	0	0	480	0	480	0	0	0	1	0
40	167,0175439	120	2	0	0	0	1	155,0877193	8	0	0	0	310,1754386	0	1	0	1248,25	4	0	47,71929825	1	680	0	170	0	0	0	0	0	0	12	0	0	0	590	0	1	50	0	0	680	0	680	0	0	0	1	0
30	74,11764706	260	1	0	1	0	2	0	8	0	0	0	370,5882353	0	1	0	342,62	3	150	95,29411765	1	540	0	410	0	0	0	0	0	0	9	0	0	0	490	0	1	0	0	0	540	0	540	0	0	0	1	0
76	0	70	0	0	0	1	3	0	6,5	0	0	0	180	0	1	0	1740,81	4	0	110	0	290	0	470	90	0	0	0	0	0	12	0	1	1	680	0	1	310	0	0	290	0	290	0	0	0	0	0
44	0	200	0	0	0	0	1	0	8	1	1	0	0	1	1	0	3019,08	6	0	0	0	0	1	540	180	0	410	769,759	1	0	18	0	0	1	490	160	1	0	0	0	410	0	0	0	0	36	0	0
65	0	160	0	0	0	0	1	0	11	0	1	0	0	0	1	0	1740,81	2	0	460	0	460	1	500	320	0	0	1723,23	0	0	13	0	0	1	480	20	1	0	0	0	460	0	460	0	0	0	0	0
62	0	120	0	0	0	1	1	0	2,5	0	1	0	220	0	1	0	1248,25	3	0	0	0	220	0	520	320	0	0	0	0	0	12	0	1	0	700	0	1	80	0	0	220	0	220	0	0	0	1	0
13	50	190	3	0	0	0	2	0	6,5	0	0	0	50	0	1	0	313,4	4	0	20	0	120	0	770	220	0	0	0	0	0	4	0	0	1	550	200	1	160	0	0	120	0	120	0	0	0	0	0
22	0	120	1	0	0	0	2	0	12	1	0	0	40	1	1	0	3266,32	4	0	20	0	60	1	350	110	1	490	769,759	1	0	14	0	0	0	540	120	1	0	0	0	550	0	60	0	3	40	1	0
57	0	170	0	0	0	1	1	0	8	0	0	0	230	0	0	0	760,95	2	0	150	0	380	0	450	150	0	0	0	0	0	9	0	1	0	610	130	1	0	0	0	380	0	380	0	0	0	1	0
76	0	60	0	0	0	0	2	0	6,5	0	1	0	0	0	1	0	313,4	1	0	0	0	0	0	900	410	1	0	0	0	0	11	0	1	1	540	270	1	160	0	0	0	0	0	0	2	0	0	0
10	0	130	2	0	0	0	2	0	2,5	0	1	0	50	0	1	0	1714,52	4	20	50	0	100	0	780	240	0	0	0	0	0	1	0	0	0	560	30	1	0	360	0	100	0	100	0	0	0	1	0
47	0	210	2	0	0	1	1	0	15	1	1	0	140	1	1	0	1740,81	4	0	0	0	140	1	600	80	0	0	769,759	1	0	12	0	0	0	700	30	1	280	0	1	140	0	140	0	0	45	0	0
47	367,7966102	120	2	0	0	0	1	84,06779661	17	0	0	0	147,1186441	0	1	0	2235,26	6	0	21,01694915	0	620,0000001	1	249,9999999	100	0	0	0	0	0	12	0	0	0	570	0	1	30	0	0	620,0000001	1	620,0000001	0	0	0	1	0
44	0	210	0	0	0	0	1	0	17	0	1	0	40	0	1	0	3601,12	2	0	40	0	80	1	730	280	0	0	1723,23	0	0	16	0	0	0	630	0	1	240	0	1	80	0	80	0	0	0	0	0
37	0	140	0	0	0	0	2	0	6,5	1	1	0	0	1	1	0	2235,26	4	0	0	0	0	1	400	70	0	570	769,759	1	0	10	0	0	0	470	0	1	190	0	0	570	0	0	0	0	40	1	0
56	0	190	0	0	0	1	1	0	0	0	0	0	160	0	0	0	769,76	3	0	130	1	290	0	660	340	0	0	0	0	0	1	0	0	1	490	130	1	0	0	0	290	0	290	0	0	0	0	0
19	0	230	0	0	0	0	2	0	12	0	0	0	10	0	1	0	1248,25	5	0	110	0	120	0	680	130	0	0	0	0	0	13	0	0	1	640	320	1	0	0	0	120	0	120	0	0	0	0	0
35	0	90	2	0	0	0	1	0	8	0	1	0	111,4285714	0	1	0	1894,42	5	0	18,57142857	0	130	1	320	150	0	540	1124,66	0	0	13	0	0	0	450	80	1	0	0	0	670	0	130	0	0	0	1	0
35	406,0606061	170	2	2	2	1	5	10,15151515	9	1	0	0	101,5151515	0	1	20	342,62	3	0	152,2727273	0	670	1	390	10	0	170	342,621	1	0	9	0	0	0	190	210	1	0	0	0	860	0	690	20	0	0	1	0
47	140	170	2	0	0	1	1	0	17	1	1	0	0	1	1	0	10053,73	4	90	0	0	140	1	640	50	1	120	6821,44	1	0	7	0	0	0	540	290	1	40	0	1	260	0	140	0	20	35	0	0
31	0	150	1	1	1	0	1	0	8	0	1	0	0	0	1	0	313,4	3	0	0	0	0	1	690	260	0	0	0	0	0	1	0	0	0	750	280	1	0	0	1	0	1	0	0	0	0	0	0
74	0	210	0	0	0	0	2	0	17	1	0	1	40	1	1	0	1248,25	2	0	0	0	40	1	540	200	1	0	769,759	0	1	14	0	0	0	860	60	1	70	0	0	40	0	40	0	40	35	1	0
40	0	260	0	0	0	0	2	30	15	1	0	0	90	1	1	0	3601,12	5	0	240	0	360	1	640	290	0	0	1371,9	0	1	8	0	0	1	440	90	1	0	0	0	360	0	360	0	0	37,5	0	0
23	2,5	100	0	0	0	0	2	2,5	8	0	1	0	2,5	0	1	0	2235,26	4	70	2,5	0	10	0	830	70	0	0	0	0	0	3	0	0	0	600	190	1	140	260	0	10	0	10	0	0	0	1	0
44	10,52631579	190	2	0	0	0	1	0	12	1	1	0	136,8421053	1	1	0	1740,81	4	0	52,63157895	0	200	1	690	350	0	0	1723,23	1	0	2	0	0	0	550	70	1	80	0	1	200	0	200	0	0	45	0	0
33	0	220	0	0	0	1	2	100	0	0	0	0	90	0	0	0	1371,9	3	0	0	0	190	1	570	290	0	0	0	0	0	3	0	0	0	680	0	1	0	60	0	190	1	190	0	0	0	1	0
52	0	100	0	0	0	0	1	0	8	1	1	0	0	1	1	0	1248,25	5	150	0	0	0	1	360	110	0	640	1124,66	1	0	15	0	0	0	440	0	1	0	0	0	640	0	0	0	0	45	1	0
80	0	110	0	0	0	0	3	0	6,5	0	0	0	42,85714286	0	1	20	760,95	1	0	57,14285714	0	100	0	920	310	1	0	0	0	0	4	0	1	0	420	480	1	0	0	1	100	0	120	20	3	0	0	0
73	0	200	0	0	0	0	3	234,4186047	2,5	0	0	0	100,4651163	0	1	0	313,4	1	0	145,1162791	0	480,0000001	0	399,9999999	60	0	0	0	0	0	1	0	1	0	560	140	1	0	0	0	480,0000001	0	480,0000001	0	0	0	1	0
22	11,66666667	160	0	0	0	0	2	0	15	0	0	0	58,33333333	0	1	0	2235,26	4	250	0	0	70	0	1070	210	0	0	0	0	0	3	0	0	1	300	250	1	40	160	0	70	0	70	0	0	0	0	0
44	0	200	0	0	0	0	1	0	12	1	1	0	10	1	1	0	769,76	3	0	0	0	10	1	320	40	0	690	769,759	1	0	3	0	0	0	420	80	1	0	0	0	700	0	10	0	0	50	1	0
43	0	140	0	0	0	0	2	35	6,5	1	0	0	122,5	1	1	0	769,76	1	0	52,5	0	210	1	210	40	0	530	769,759	0	1	7	0	0	0	490	30	1	0	0	0	740	0	210	0	0	40	1	0
53	0	140	0	0	0	0	1	0	6,5	1	1	0	0	1	1	0	769,76	4	0	0	0	0	1	250	110	0	650	769,759	1	0	1	0	0	0	540	0	1	0	0	0	650	0	0	0	0	0	1	0
44	0	120	1	0	0	0	1	0	8	0	1	0	0	0	1	0	2249,32	4	0	0	0	0	1	180	60	0	850	1124,66	0	0	6	0	0	0	410	0	1	0	0	0	850	0	0	0	0	0	1	0
62	0	200	0	0	0	1	1	34,44444444	2,5	1	1	0	114,8148148	1	1	0	1740,81	4	0	160,7407407	0	309,9999999	1	420,0000001	50	0	0	1124,66	0	1	1	0	0	0	710	130	1	40	0	0	309,9999999	0	309,9999999	0	0	40	1	0
40	10	100	1	0	0	0	1	0	9	1	0	0	130	1	1	0	4002,05	3	30	10	0	150	1	460	160	0	420	769,759	1	0	9	0	0	0	410	170	1	0	0	0	570	0	150	0	0	36	1	0
42	34,3902439	150	2	0	0	0	1	114,6341463	9	0	0	0	137,5609756	0	1	0	2235,26	5	0	183,4146341	1	469,9999999	0	460,0000001	140	0	0	0	0	0	8	0	0	0	510	130	1	40	0	0	469,9999999	0	469,9999999	0	0	0	1	0
62	0	240	0	0	0	0	1	0	8	0	1	0	40	0	1	900	769,76	2	0	0	0	40	1	1340	100	0	0	769,759	0	0	17	0	0	0	60	100	1	0	0	1	40	0	940	900	0	0	0	0
56	30	170	0	0	0	0	1	120	8	1	0	0	180	1	1	0	1740,81	3	40	10	0	340	1	500	170	0	0	769,759	1	0	16	0	0	0	600	50	1	70	0	1	340	0	340	0	0	36	0	0
25	0	190	2	0	0	0	2	0	8	1	0	1	250	0	1	0	1248,25	10	0	0	0	250	1	380	110	0	320	342,621	1	0	18	0	0	0	490	80	1	0	0	0	570	0	250	0	0	24	1	0
16	0	170	0	0	0	0	2	0	8	0	0	0	10	0	1	0	3601,12	4	0	20	0	30	0	1030	50	0	0	0	0	0	13	0	0	0	380	60	1	0	750	0	30	0	30	0	0	0	1	0
78	0	170	0	0	0	0	2	0	15	0	0	0	80	0	1	0	760,95	1	0	0	0	80	0	700	230	1	0	0	0	0	6	0	1	0	660	300	1	0	0	1	80	0	80	0	4	0	0	0
14	0	100	1	0	0	0	2	0	8	0	1	0	0	0	1	0	1740,81	4	0	0	0	0	0	970	0	0	0	0	0	0	13	0	0	0	470	200	1	180	490	0	0	0	0	0	0	0	1	0
51	0	60	0	0	0	0	1	0	8	1	1	1	70	1	1	0	2249,32	5	0	20	0	90	1	240	180	0	720	1124,66	1	0	6	0	0	0	390	0	1	0	0	0	810	0	90	0	0	40	1	0
16	0	190	1	0	0	0	2	0	8	0	0	0	0	0	1	0	2235,26	5	100	20	0	20	0	780	70	0	0	0	0	0	11	0	0	0	640	230	1	120	70	0	20	0	20	0	0	0	1	0
48	0	70	0	0	0	0	1	0	17	1	1	1	0	1	1	0	7580,69	3	0	0	0	0	1	100	30	1	900	3232,29	0	1	9	0	0	0	440	0	1	0	0	0	900	0	0	0	15	0	1	0
30	0	80	0	0	0	0	2	0	15	1	1	0	0	1	1	0	1248,25	6	0	0	0	0	1	500	100	0	520	769,759	0	1	14	0	0	0	420	0	1	90	230	0	520	0	0	0	0	35	1	0
26	0	160	0	0	0	0	2	0	12	0	0	0	0	0	0	0	1740,81	5	0	0	0	0	0	930	190	0	0	0	0	0	1	0	0	0	510	0	1	100	480	0	0	0	0	0	0	0	1	0
39	426,5625	210	1	1	1	0	1	10,9375	6,5	0	0	0	142,1875	0	1	0	760,95	3	0	120,3125	1	700	0	300	0	0	0	0	0	0	10	0	0	0	440	90	1	0	0	0	700	0	700	0	0	0	1	0
42	0	200	0	0	0	0	1	185,7142857	6,5	0	0	0	37,14285714	0	1	0	1740,81	5	0	297,1428571	1	519,9999999	0	350,0000001	0	0	0	0	0	0	12	0	0	0	570	150	1	0	0	0	519,9999999	0	519,9999999	0	0	0	1	0
81	0	150	0	0	0	1	1	0	17	0	1	0	0	0	0	0	1248,25	4	0	30	0	30	0	900	120	1	0	0	0	0	11	0	1	0	510	630	1	0	0	0	30	0	30	0	30	0	1	0
50	10	140	0	0	0	0	2	0	8	1	0	0	50	1	1	0	1248,25	2	0	30	0	90	1	610	0	0	430	342,621	1	0	1	0	0	0	310	470	1	0	0	0	520	0	90	0	0	0	1	0
75	0	100	0	0	0	0	1	90	8	0	1	0	165	0	1	0	313,4	2	0	195	0	450	0	350	250	0	0	0	0	0	9	0	1	0	640	0	1	0	0	0	450	0	450	0	0	0	1	0
43	0	190	0	0	0	0	1	143,2432432	6,5	0	0	0	229,1891892	0	1	0	1371,9	3	0	157,5675676	1	530	0	350	100	0	0	0	0	0	1	0	0	0	560	30	1	30	0	0	530	0	530	0	0	0	1	0
81	30,9375	120	0	0	0	0	1	92,8125	8	0	0	0	123,75	0	1	0	313,4	2	150	82,5	1	330	0	670	370	0	0	0	0	0	15	0	0	1	440	0	1	30	0	0	330	0	330	0	0	0	0	0
16	0	140	0	0	0	0	2	0	2,5	0	0	0	0	0	1	0	2492,99	4	0	110	0	110	0	780	60	0	0	0	0	0	8	0	0	1	550	420	1	0	160	0	110	0	110	0	0	0	0	0
30	0	100	0	0	0	0	2	0	8	1	1	1	10	1	1	0	899,15	4	0	0	0	10	1	230	40	0	840	556,531	1	0	12	0	0	0	360	60	1	30	0	0	850	0	10	0	0	40	1	0
12	0	70	1	0	0	0	2	0	6,5	0	0	0	0	0	1	0	1882,14	4	0	0	0	0	0	870	350	0	0	0	0	0	12	0	0	0	570	0	1	0	450	0	0	0	0	0	0	0	1	0
34	40	180	2	2	2	0	1	0	8	1	1	0	0	1	1	0	1740,81	4	0	0	0	40	1	330	50	0	660	1371,9	1	0	1	0	0	0	410	100	1	0	0	0	700	0	40	0	0	40	1	0
73	0	110	0	0	0	1	1	0	6,5	0	0	0	160	0	0	0	760,95	2	0	60	0	220	0	500	390	0	0	0	0	0	12	0	1	0	720	0	1	0	0	0	220	0	220	0	0	0	1	0
49	0	470	0	0	0	1	1	0	9	0	1	0	0	0	0	0	1248,25	4	0	0	0	0	0	830	110	0	0	0	0	0	9	0	1	0	610	50	1	200	0	0	0	0	0	0	0	0	1	0
58	0	130	0	0	0	1	1	0	6,5	0	0	0	410	0	0	120	769,76	3	0	0	1	410	0	440	40	0	0	0	0	0	1	0	0	0	470	160	1	110	0	0	530	0	530	120	0	0	1	0
43	0	100	1	0	0	0	4	86,66666667	9	1	0	0	86,66666667	1	1	0	1371,9	4	0	86,66666667	0	260	1	170	70	0	450	1371,9	0	1	18	0	0	0	560	0	1	0	0	0	710	0	260	0	0	40	1	0
36	180	180	1	0	1	0	1	0	9	1	1	0	70	1	1	0	2108,33	3	0	0	0	250	1	260	30	0	440	1338,57	0	1	9	0	0	0	490	50	1	0	0	0	690	0	250	0	0	37,5	1	0
37	240	220	2	2	2	0	1	20	12	1	0	1	0	1	1	0	4356,95	4	0	30	0	290	1	250	0	1	530	1124,66	1	0	13	0	0	0	370	30	1	0	0	0	820	0	290	0	9	40	1	0
52	180	130	2	1	1	0	2	0	8	1	0	1	30	1	1	0	1539,52	5	0	0	0	210	1	290	80	0	500	769,759	0	1	4	0	0	0	440	80	0	0	0	0	710	0	210	0	0	36	1	0
32	0	260	0	0	0	0	2	66,66666667	9	1	0	0	40	0	1	0	2309,28	4	0	173,3333333	0	280	1	390	90	0	250	769,759	1	0	1	0	0	0	520	40	1	0	0	0	530	0	280	0	0	0	1	0
56	0	170	0	0	0	0	1	0	8	0	1	0	0	0	1	0	760,95	2	130	0	0	0	1	360	60	0	610	342,621	0	0	9	0	0	0	450	0	1	0	0	0	630	0	20	20	0	0	1	20
70	0	110	0	0	0	0	2	0	20	0	1	0	0	0	1	0	2235,26	1	0	1050	0	1050	0	300	0	0	0	0	0	0	10	0	1	0	90	190	1	0	0	0	1050	0	1050	0	0	0	1	0
28	0	160	1	1	1	0	1	0	6,5	1	0	0	0	1	1	0	1539,52	3	0	120	0	120	1	160	0	0	580	769,759	1	0	13	0	0	0	580	0	1	0	0	0	700	0	120	0	0	0	1	0
59	0	140	0	0	0	1	3	24	15	1	1	0	96	1	1	0	1371,9	2	420	0	0	120	1	870	120	0	0	1371,9	1	0	17	0	0	0	450	190	1	0	0	1	120	0	120	0	0	40	0	0
55	0	180	0	0	0	0	1	32,20588235	8	0	0	0	268,3823529	0	1	0	1248,25	2	0	429,4117647	1	730	0	260,0000001	0	0	0	0	0	0	12	0	0	0	450	80	1	0	0	0	730	0	730	0	0	0	1	0
53	0	140	0	0	0	0	1	0	8	0	1	0	20	0	1	0	3437,75	3	0	60	0	80	1	250	90	0	680	1723,23	0	0	9	0	0	0	430	20	1	0	0	0	760	0	80	0	0	0	1	0
11	0	190	3	0	0	0	2	0	6,5	0	1	0	10	0	1	0	2730,65	5	20	0	0	10	0	940	70	0	0	0	0	0	1	0	0	0	490	0	1	0	660	0	10	0	10	0	0	0	1	0
68	124	190	0	0	0	1	1	46,5	6,5	0	0	0	294,5	0	1	0	760,95	3	0	155	1	620	0	240	50	0	0	0	0	0	13	0	0	0	580	0	1	0	0	0	620	0	620	0	0	0	1	0
41	0	210	2	0	0	0	3	0	9	1	1	0	0	1	1	0	2249,32	4	0	0	0	0	1	450	0	0	500	1124,66	1	0	15	0	0	1	490	60	1	180	0	0	500	0	0	0	0	40	0	0
92	0	620	0	0	0	1	3	0	2,5	0	0	0	0	0	0	0	760,95	4	0	0	0	0	0	620	0	0	0	0	0	0	3	0	1	0	820	0	1	0	0	0	0	0	0	0	0	0	1	0
76	0	150	2	0	0	0	1	0	6,5	0	1	0	0	0	1	0	2235,26	6	0	0	0	0	0	960	300	1	0	0	0	0	9	0	1	0	480	510	1	0	0	0	0	0	0	0	2	0	1	0
35	40	80	2	0	1	0	1	0	15	1	1	0	10	1	1	0	1248,25	4	0	0	0	50	1	490	110	0	580	1124,66	0	1	1	0	0	0	320	20	1	40	240	0	630	0	50	0	0	37,5	1	0
42	48,88888889	120	1	0	0	1	5	0	8	1	0	0	61,11111111	1	1	0	760,95	3	0	0	0	110	1	230	50	0	640	342,621	1	0	10	0	0	0	460	60	1	0	0	0	750	0	110	0	0	30	1	0
69	0	140	0	0	0	0	1	90	2,5	0	0	0	270	0	1	0	313,4	3	0	0	1	360	0	510	290	0	0	0	0	0	10	0	0	0	570	80	1	0	0	0	360	0	360	0	0	0	1	0
20	0	90	0	0	0	0	2	0	8	0	1	0	0	0	1	0	1371,9	4	0	0	0	0	0	960	140	0	0	0	0	0	1	0	0	0	480	70	1	0	660	0	0	0	0	0	0	0	1	0
32	34,54545455	150	0	0	0	0	1	0	17	1	0	0	138,1818182	1	1	0	3601,12	2	0	17,27272727	0	190	1	270	110	0	630	1371,9	0	1	2	0	0	0	350	10	0	0	0	0	820	0	190	0	0	40	1	0
58	0	160	0	0	0	1	1	80	6,5	0	0	0	180	0	1	170	983,67	4	0	110	1	370	0	350	0	0	0	0	0	0	13	0	0	0	550	190	1	0	0	0	540	0	540	170	0	0	1	0
24	0	170	1	0	0	0	1	94,54545455	15	0	0	0	153,6363636	0	1	0	3232,29	4	0	141,8181818	1	390	0	480	150	0	0	0	0	0	13	0	0	0	570	0	0	0	160	0	390	0	390	0	0	0	1	0
33	0	140	0	0	0	0	1	0	11	1	0	0	70	1	1	0	1894,42	4	0	120	0	190	1	640	150	0	0	769,759	1	0	17	0	0	0	610	180	1	110	60	0	190	0	190	0	0	40	1	0
75	0	110	0	0	0	1	1	147,6923077	8	0	0	0	172,3076923	0	1	0	1248,25	2	0	0	1	320	0	520	320	0	0	0	0	0	6	0	0	0	600	90	1	0	0	0	320	0	320	0	0	0	1	0
25	0	140	0	0	0	0	2	0	9	1	1	1	40	1	1	0	1124,66	2	0	0	0	40	1	310	0	0	580	1124,66	1	0	12	0	0	0	510	170	1	0	0	0	620	0	40	0	0	30	1	0
46	0	150	0	0	0	0	1	0	8	0	1	0	0	0	1	0	685,24	3	0	0	0	0	1	400	200	0	560	342,621	0	0	9	0	0	0	480	50	1	0	0	0	560	0	0	0	0	0	1	0
21	0	50	0	0	0	0	2	0	6,5	1	1	0	0	1	1	0	1740,81	5	0	0	0	0	1	110	60	0	820	769,759	1	0	7	0	0	0	510	0	1	0	0	0	820	0	0	0	0	40	1	0
15	0	260	3	0	0	0	2	0	8	0	1	0	0	0	1	0	1740,81	5	0	240	0	240	0	730	20	0	0	0	0	0	6	0	0	1	470	360	1	90	0	0	240	0	240	0	0	0	0	0
66	0	120	0	0	0	0	1	0	6,5	0	0	0	170	0	1	0	0	3	0	110	1	280	0	560	200	0	0	0	0	0	16	0	0	0	600	70	1	170	0	1	280	0	280	0	0	0	0	0
78	0	270	0	0	0	0	3	0	8	0	0	0	30	0	1	0	1248,25	1	0	270	0	300	0	630	50	0	0	0	0	0	1	0	1	0	510	240	1	70	0	0	300	0	300	0	0	0	1	0
29	0	260	0	0	0	0	2	0	11	1	1	0	48,75	1	1	0	1740,81	3	30	211,25	0	260	1	500	30	0	0	1124,66	1	0	17	0	0	1	680	180	1	0	0	0	260	0	260	0	0	40	0	0
62	104,6511628	120	0	0	0	1	3	81,39534884	8	0	0	0	151,1627907	0	0	0	313,4	1	0	162,7906977	0	500	0	460	330	0	0	0	0	0	12	0	1	0	480	10	1	0	0	0	500	0	500	0	0	0	1	0
77	423,0188679	140	0	0	0	1	1	0	0	0	1	0	133,5849057	0	0	0	313,4	2	0	33,39622642	0	590	0	350	150	1	0	0	0	0	1	0	1	0	500	60	1	0	0	0	590	0	590	0	4	0	1	0
27	0	90	0	0	0	0	2	0	8	0	0	0	40	0	1	0	760,95	1	0	20	0	60	1	500	120	0	370	0	0	0	11	0	0	0	510	130	1	0	160	0	430	1	60	0	0	0	1	0
42	54,81481481	210	3	0	0	0	1	0	12	0	1	0	164,4444444	0	1	0	0	5	0	150,7407407	0	369,9999999	1	510,0000001	90	0	80	0	0	0	1	0	0	0	480	20	1	190	0	0	449,9999999	1	369,9999999	0	0	0	1	0
35	289,2307692	160	1	1	1	0	1	24,1025641	11	0	0	0	120,5128205	0	1	0	1371,9	3	0	36,15384615	1	470	0	380,0000001	60	0	0	0	0	0	7	0	0	1	590	60	1	100	0	0	470	0	470	0	0	0	0	0
61	93,82978723	170	0	0	0	0	1	20,85106383	8	0	0	0	156,3829787	0	1	0	1248,25	3	0	218,9361702	1	490	0	410	0	0	0	0	0	0	12	0	0	1	540	60	1	180	0	0	490	0	490	0	0	0	0	0
81	0	160	0	0	0	0	3	126,3157895	8	0	0	0	157,8947368	0	1	0	760,95	1	60	15,78947368	0	300	0	590	160	1	0	0	0	0	16	0	1	0	550	210	1	0	0	0	300	0	300	0	4	0	1	0
67	189,6774194	60	0	0	0	0	2	0	12	0	1	0	67,74193548	0	1	70	1248,25	1	90	162,5806452	0	420,0000001	0	439,9999999	230	0	0	0	0	0	1	0	1	0	510	0	1	60	0	0	490,0000001	0	490,0000001	70	0	0	1	0
