AGE	CAREPROV	CARSELF	CHILD35	CHILD515	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	DOMESTIC	EDUC	EMPLOYEE	FEMALE	FLEXSCHD	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	LABFORCE	MEDTIME	NONRESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	UNEMPL	WATCHTV	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR	Y2009
19	17.5	230	0	0	0	0	0	0	2	17.5	0	9	0	0	0	17.5	0	1	0	685.24	4	0	17.5	0	1	0	0	0	0	0	0	9	0	0	1	300	660	1	180	0	0	1	0	0	0	0	0	0
59	68.57142857	140	0	0	0	0	0		3	0	0	4.5	0	1	0	291.4285714	0	0	0	313.399	1	0	0	0	0	280		0	0			12		1	0	470	0	1	190	0	1	0	280		0	0	0	1
32	0	120	0	0	2	2	2	0	2	0	0	8	0	0	0	20	0	1	0	1740.81	7	0	0	0	1	360	0	0	0	0	0	5	0	0	0	640	100	1	200	0	0	1	360	0	0	1	0	0
57	0	210	0	0	0	0	0		1	0	0	0	1	0	0	0	1	1	0	399.004	3	100	0	0	1	0		0	399.004			11		0	1	500	520	1	110	0	0	0	0		40	0	0	1
84	0	110	0	0	0	0	0		3	0	0	4.5	0	1	0	0	0	1	0	313.399	3	0	40	0	0	700		0	0			7		1	0	590	0	1	0	0	1	0	460		0	0	0	1
14	0	210	0	2	2	0	0	0	2	0	0	8	0	0	0	0	0	1	0	1539.52	4	60	0	0	0	120	0	0	0	0	0	17	0	0	0	560	0	1	0	490	0	0	120	0	0	1	0	0
33	0	230	0	0	0	0	0	0	2	77.5	0	17	1	1	0	166.0714286	1	1	0	1248.25	2	0	66.42857143	0	1	150	0	0	769.759	1	0	12	0	0	0	580	170	1	0	0	0	0	60	0	40	1	0	0
12	77.77777778	110	0	2	2	0	0	0	2	0	0	6.5	0	1	0	11.11111111	0	1	0	1894.42	7	70	11.11111111	0	0	110	0	0	0	0	0	1	0	0	0	430	170	1	0	450	0	0	30	0	0	1	0	0
49	0	100	0	0	0	0	0	0	1	0	0	17	1	0	1	88.88888889	1	1	0	3601.12	3	30	11.11111111	0	1	100	0	590	1723.23	1	0	13	0	0	0	420	20	1	30	50	0	0	80	0	40	1	0	0
16	0	150	0	0	0	0	0	0	2	0	0	6.5	0	0	0	0	0	1	0	760.95	5	0	20	0	0	270	0	0	0	0	0	13	0	0	0	600	400	1	0	0	0	0	270	0	0	1	0	0
24	0	130	0	1	1	0	0	0	2	0	0	6.5	0	0	0	20	0	1	0	1894.42	4	0	30	0	0	120	0	0	0	0	0	13	0	0	0	500	50	0	110	480	0	0	120	0	0	1	0	0
24	80	320	0	2	2	0	0		1	80	0	4.5	1	1	0	80	1	1	0	2433.18	6	0	80	0	1	40		0	911.388			14		0	0	710	0	1	50	0	0	0	40		40	1	0	1
44	0	220	0	2	2	0	0		2	0	0	4.5	0	0	0	0	1	1	0	3765.14	4	0	0	0	1	0		670	3297.19			9		0	0	430	120	1	0	0	0	0	0		40	1	0	1
24	0	200	0	1	1	0	0	0	2	0	0	9	1	1	0	0	1	1	0	2911.42	6	0	0	0	1	110	0	530	769.759	1	0	15	0	0	0	550	0	1	0	50	0	0	100	0	40	1	0	0
15	42.5	180	0	2	3	1	1	0	2	42.5	0	8	0	1	0	42.5	0	1	0	760.95	7	0	42.5	0	0	290	0	0	0	0	0	18	0	0	0	530	270	1	0	0	0	0	290	0	0	1	0	0
42	53.33333333	60	0	2	2	0	0	1	1	13.33333333	1	15	1	1	0	66.66666667	1	1	0	3601.12	5	0	26.66666667	0	1	80	1	600	1723.23	0	1	1	0	0	0	450	90	1	0	0	0	0	80	25	30	1	0	0
41	0	110	0	2	2	0	0		2	0	0	4.5	1	0	1	50	1	1	0	1392.46	4	0	20	0	1	540		0	1392.46			9		0	0	720	0	1	0	0	1	0	390		50	0	0	1
26	0	190	0	0	0	0	0	0	2	0	0	9	1	1	0	30	1	1	0	2730.65	5	0	30	0	1	0	0	760	342.621	1	0	12	0	0	0	390	0	1	40	0	0	0	0	0	40	1	0	0
38	20	140	1	0	2	1	2	0	1	0	1	8	1	0	0	0	1	1	0	2235.26	4	0	0	0	1	190	1	530	769.759	1	0	1	0	0	0	480	80	1	0	0	0	0	170	35	38	1	0	0
17	0	130	0	0	0	0	0	0	2	0	0	8	0	1	0	40	0	1	150	760.95	2	50	20	0	0	190	0	0	0	0	0	9	0	0	0	570	110	1	180	0	0	0	190	0	0	1	0	0
34	0	80	0	0	0	0	0	0	1	80	0	17	1	1	0	0	1	1	0	2492.99	2	0	30	0	1	170	0	620	1723.23	0	1	12	0	0	0	460	0	1	0	0	0	0	60	0	37.5	1	0	0
12	0	160	0	1	1	0	0	0	2	0	0	6.5	0	0	0	0	0	1	0	1894.42	4	0	0	0	0	300	0	0	0	0	0	1	0	0	0	600	200	1	180	0	1	0	300	0	0	0	0	0
46	60	190	0	1	1	0	0	1	1	0	0	12	1	0	1	0	1	1	0	3601.12	3	0	340	0	1	0	0	0	3232.29	1	0	10	0	0	0	490	310	1	50	0	0	0	0	0	40	1	0	0
64	0	200	0	0	0	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	2235.26	3	0	240	0	0	50	0	0	0	0	0	15	0	1	1	280	670	1	0	0	0	0	50	0	0	0	0	0
62	0	180	0	0	0	0	0		2	0	0	12	0	0	0	108.5714286	1	1	0	1392.46	2	60	81.42857143	0	1	330		80	1392.46			10		0	0	510	90	1	0	0	1	0	180		48	0	0	1
54	0	220	0	0	0	0	0	1	1	0	0	6.5	1	0	0	0	1	0	0	3006.8	4	0	0	0	1	130	0	650	1124.66	1	0	1	0	0	0	440	0	1	0	0	0	0	130	0	55	1	0	0
75	46.36363636	130	0	0	0	0	0	0	3	81.13636364	0	6.5	0	1	0	266.5909091	0	1	0	0	1	0	115.9090909	1	0	230	0	0	0	0	0	4	0	0	0	500	70	1	0	0	0	0	230	0	0	1	0	0
42	60.71428571	110	0	0	0	0	0		1	0	0	15	0	1	0	0	1	1	0	1212.93	3	0	109.2857143	0	1	70		480	911.388			8		0	0	410	200	0	0	0	0	0	70		40	1	0	1
76	0	160	0	0	0	0	0	0	3	0	0	2.5	0	1	0	122.6666667	0	1	210	1248.25	1	0	107.3333333	0	0	170	0	0	0	0	0	8	0	1	0	480	130	1	60	0	0	0	170	0	0	1	0	0
77	0	300	0	0	0	0	0		2	0	0	2.5	0	1	0	0	0	0	0	313.399	3	0	0	0	0	300		0	0			5		1	0	660	180	1	0	0	0	0	300		0	1	0	1
28	22.5	100	0	0	1	1	1		1	22.5	0	2.5	1	0	0	22.5	1	1	0	2433.18	4	0	22.5	0	1	520		0	911.388			14		0	1	670	60	0	0	0	0	0	520		40	0	0	1
36	60	130	0	0	1	1	1	0	1	0	0	8	1	0	0	0	1	1	0	769.76	3	0	0	0	1	190	0	470	769.759	1	0	1	0	0	1	480	0	1	110	0	0	0	190	0	0	0	0	0
46	71.11111111	130	0	0	0	0	0	0	1	0	0	8	0	1	0	213.3333333	0	1	0	3601.12	4	0	35.55555556	1	0	360	0	0	0	0	0	9	0	0	0	630	0	1	0	0	1	0	360	0	0	0	0	0
51	0	110	0	0	1	1	1	0	1	0	0	9	1	0	0	0	1	1	0	1248.25	3	0	0	0	1	90	0	540	1124.66	1	0	6	0	0	0	510	190	1	0	0	0	0	90	0	40	1	0	0
28	15	130	0	0	0	0	0		2	15	0	9	1	0	0	15	1	1	0	1212.93	4	0	15	0	1	120		540	911.388			8		0	0	510	0	1	80	0	0	0	80		40	1	0	1
21	0	100	0	1	1	0	0		1	0	0	15	1	1	0	30	0	1	0	1212.93	4	260	0	0	0	220		0	0			1		0	0	810	20	1	0	0	1	0	220		0	0	0	1
34	30	630	0	1	3	2	2	0	1	0	0	0	1	0	0	0	1	1	0	342.62	5	0	0	0	1	0	0	670	342.621	1	0	9	0	0	0	90	20	0	0	0	0	0	0	0	40	1	0	0
56	60	90	0	0	0	0	0	1	3	10	0	6.5	0	1	0	60	0	1	0	2235.26	3	0	20	0	1	20	0	530	1723.23	0	0	4	0	0	0	530	120	1	0	0	0	0	20	0	0	1	0	0
17	0	280	0	0	0	0	0	0	2	0	0	8	0	1	0	100	0	1	0	1248.25	4	0	0	0	0	210	0	0	0	0	0	14	0	0	0	610	240	1	0	0	1	0	50	0	0	0	0	0
36	100	260	0	0	1	1	1	1	1	0	0	8	1	0	0	60	1	1	0	769.76	3	0	70	0	1	80	0	0	769.759	1	0	7	0	0	0	650	30	1	190	0	1	0	30	0	40	0	0	0
33	110	150	0	0	2	2	2	0	1	0	0	8	1	0	0	20	1	1	0	1248.25	4	0	0	0	1	180	0	380	1124.66	1	0	10	0	0	1	560	40	1	0	0	0	0	180	0	40	0	0	0
76	0	120	0	0	0	0	0	1	1	29.52380952	0	6.5	0	1	0	118.0952381	0	0	0	1248.25	3	0	162.3809524	1	0	100	0	0	0	0	0	8	0	0	0	470	440	1	0	0	0	0	100	0	0	1	0	0
35	500	80	0	0	2	2	2		2	0	0	4.5	1	0	0	0	0	1	0	0	4	0	0	0	1	170		0	0			9		0	0	560	100	0	30	0	0	1	170		0	1	0	1
11	0	250	1	2	3	0	1	0	2	0	0	6.5	0	1	0	0	0	1	0	1371.9	5	60	0	0	0	0	0	0	0	0	0	1	0	0	0	720	330	1	0	80	1	0	0	0	0	0	0	0
58	0	180	0	0	0	0	0	0	1	30	1	6.5	0	1	0	170	0	1	0	2847.89	3	0	80	0	1	60	1	490	1124.66	0	0	4	0	0	0	420	10	1	0	0	0	0	60	3	0	1	0	0
33	0	120	0	0	0	0	0	1	2	0	0	17	1	0	0	30	1	1	0	2730.65	4	160	0	0	1	30	0	0	1124.66	1	0	2	0	0	1	330	610	1	50	0	0	0	30	0	40	0	110	0
50	30	150	0	0	0	0	0	0	1	0	0	6.5	1	1	0	60	0	1	0	2057.14	3	0	70	0	1	150	0	470	342.621	1	0	14	0	0	0	510	0	1	0	0	0	0	90	0	15	1	0	0
16	0	90	0	0	0	0	0	0	2	0	0	8	0	0	0	10	0	1	0	769.76	4	50	0	0	0	60	0	0	0	0	0	1	0	0	0	280	360	1	180	410	0	0	60	0	0	1	0	0
50	0	140	0	0	0	0	0	1	3	31.27659574	0	0	1	1	1	344.0425532	1	1	0	1740.81	3	0	114.6808511	0	1	50	0	0	1723.23	0	1	13	0	0	0	590	170	1	0	0	1	0	50	0	40	0	0	0
12	0	140	0	1	1	0	0		1	0	0	4.5	1	0	0	0	0	1	0	313.399	4	170	0	0	0	60		0	0			18		0	0	590	110	1	0	370	0	0	60		0	1	0	1
34	0	50	0	0	0	0	0		1	0	0	17	1	1	1	100	1	1	0	2433.18	3	0	0	0	1	300		580	1392.46			13		0	0	410	0	1	0	0	0	0	30		40	1	0	1
67	20	80	0	0	0	0	0		1	60	0	4.5	0	1	0	90	0	1	0	313.399	2	0	210	0	0	440		0	0			13		1	1	540	0	1	0	0	0	0	440		0	0	0	1
53	0	110	0	1	1	0	0	0	1	290	0	12	1	1	1	80	0	1	0	1740.81	4	0	0	0	1	40	0	320	342.621	1	0	6	0	0	0	600	0	1	0	0	0	0	40	0	0	1	0	0
49	0	160	0	0	0	0	0	0	1	30	1	17	1	1	0	120	1	1	0	3617.65	4	200	20	0	1	40	1	0	1723.23	0	1	9	0	0	0	800	70	1	0	0	0	0	40	20	36.6	1	0	0
41	50	140	0	1	2	1	1	0	1	0	0	11	0	0	0	0	0	1	0	1248.25	4	0	10	0	1	160	0	0	1124.66	0	0	9	0	0	0	650	280	1	150	0	1	0	130	0	0	0	0	0
26	0	160	0	0	0	0	0		1	0	0	11	1	1	0	0	1	1	0	3765.14	4	0	10	0	1	90		780	911.388			3		0	0	400	0	1	0	0	0	0	90		40	1	0	1
26	10	220	0	1	1	0	0	0	2	0	0	17	0	1	0	40	0	1	0	1740.81	6	40	80	0	1	120	0	110	0	0	0	8	0	0	0	450	0	1	0	370	0	1	70	0	0	1	0	0
12	0	210	0	1	1	0	0		1	0	0	4.5	1	0	0	0	0	1	0	313.399	6	0	0	0	0	270		0	0			18		0	0	690	60	1	0	210	1	0	270		0	0	0	1
58	57.5	160	0	0	0	0	0		2	57.5	0	2.5	1	0	0	57.5	1	1	0	1212.93	3	250	57.5	0	1	150		0	911.388			12		0	0	550	100	1	0	0	1	0	120		40	0	0	1
82	0	200	0	0	0	0	0		3	0	1	8	0	1	0	180	0	1	0	313.399	1	0	30	0	0	140		0	0			4		1	0	440	310	1	140	0	1	0	140		0	0	0	1
59	120	200	0	0	0	0	0		2	0	0	17	1	1	1	0	1	1	0	0	4	0	0	0	1	0		700	0			5		0	0	420	0	0	0	0	0	0	0		35	1	0	1
10	0	80	0	2	2	0	0	0	2	0	0	2.5	0	0	0	0	0	1	0	1740.81	4	140	0	0	0	250	0	0	0	0	0	1	0	0	0	700	150	1	120	0	1	0	250	0	0	0	0	0
49	0	200	0	0	0	0	0	0	1	0	0	8	0	1	0	245.3846154	0	1	0	1539.52	4	0	44.61538462	1	0	300	0	0	0	0	0	10	0	0	0	570	0	1	80	0	0	0	300	0	0	1	0	0
24	52.5	150	0	0	1	1	1	0	2	52.5	0	8	1	0	0	52.5	1	1	0	3601.12	5	200	52.5	0	1	170	0	0	1124.66	1	0	15	0	0	0	530	180	1	0	0	0	0	170	0	40	1	0	0
26	70	90	0	0	0	0	0	0	2	0	0	15	0	1	0	70	0	1	0	313.4	3	0	40	0	0	10	0	0	0	0	0	7	0	0	0	500	10	1	40	610	0	0	10	0	0	1	0	0
89	0	160	0	0	0	0	0	1	1	0	0	2.5	0	0	0	0	0	0	0	313.4	2	0	40	0	0	100	0	0	0	0	0	16	0	1	0	800	120	1	220	0	1	0	100	0	0	0	0	0
43	0	200	0	0	0	0	0		1	0	0	4.5	1	1	0	0	1	1	0	911.388	2	0	130	0	1	0		500	911.388			4		0	0	610	0	1	0	0	1	0	0		40	0	0	1
88	0	210	0	0	0	0	0		2	0	0	17	0	0	0	0	0	0	0	0	2	0	0	0	0	140		0	0			7		1	0	750	250	1	90	0	1	0	80		0	0	0	1
13	110	100	0	1	1	0	0		1	0	0	4.5	1	1	0	0	0	1	0	2433.18	4	120	90	0	0	80		0	0			4		0	0	660	0	1	150	130	0	0	80		0	1	0	1
79	0	110	0	0	0	0	0	0	1	248.8235294	1	12	0	1	0	221.1764706	0	1	0	760.95	2	0	0	0	0	260	1	0	0	0	0	9	0	1	1	600	0	1	0	0	0	0	260	3	0	0	0	0
19	0	170	0	0	0	0	0	0	2	0	0	12	0	1	0	46.66666667	0	1	0	3601.12	5	60	23.33333333	0	0	80	0	0	0	0	0	1	0	0	0	530	240	1	190	100	0	0	80	0	0	1	0	0
45	60	130	0	3	3	0	0		2	60	0	15	1	1	1	40	1	1	0	3765.14	5	0	60	0	1	200		440	2701.78			15		0	0	450	0	1	0	0	0	0	200		37	1	0	1
64	0	170	0	0	0	0	0		4	0	0	12	0	1	0	360	0	1	90	0	3	0	0	0	0	140		0	0			6		1	1	580	100	1	0	0	0	0	140		0	0	0	1
37	180	90	0	2	2	0	0	0	1	60	0	9	1	1	0	60	1	1	0	2496.56	4	0	0	0	1	70	0	530	1124.66	0	1	5	0	0	0	420	30	1	0	0	0	0	70	0	0	1	0	0
38	112.9411765	90	0	2	2	0	0	0	1	0	0	9	1	0	0	84.70588235	1	1	0	2730.65	4	0	42.35294118	0	1	140	0	440	1723.23	0	1	13	0	0	0	470	60	1	0	0	0	0	110	0	0	1	0	0
45	0	130	1	0	3	2	3	0	1	0	0	2.5	0	0	0	30	0	1	0	313.4	5	0	0	0	1	180	0	0	0	0	0	1	0	0	1	530	400	1	170	0	0	1	180	0	0	0	0	0
62	40	140	0	0	0	0	0	1	1	130	0	0	0	1	0	80	0	1	0	1248.25	3	0	180	1	0	130	0	0	0	0	0	5	0	0	0	560	180	1	0	0	1	0	130	0	0	0	0	0
72	0	180	0	0	0	0	0		3	0	0	4.5	0	1	0	17.5	0	1	0	0	1	0	192.5	1	0	100		0	0			17		0	0	880	70	1	0	0	0	0	100		0	1	0	1
32	100	130	0	0	1	1	1		1	60	0	8	0	1	0	120	0	1	0	399.004	3	0	90	0	1	240		0	399.004			9		0	0	680	0	0	20	0	1	0	180		12	0	0	1
42	180	140	0	1	1	0	0	0	1	0	0	9	1	0	0	140	1	1	0	2235.26	3	0	0	0	1	90	0	530	1124.66	1	0	9	0	0	0	360	0	1	0	0	0	0	90	0	40	1	0	0
78	0	120	0	0	0	0	0	0	3	168	0	0	0	1	0	42	0	1	0	760.95	4	0	0	0	0	90	0	0	0	0	0	11	0	1	0	840	60	1	120	0	0	0	90	0	0	1	0	0
30	0	120	0	0	0	0	0	0	1	0	0	12	0	1	0	150	0	1	0	769.76	2	50	30	1	0	210	0	0	0	0	0	4	0	0	0	680	20	0	180	0	0	0	180	0	0	1	0	0
47	10	120	0	0	0	0	0		1	10	0	15	0	0	0	10	0	1	0	313.399	1	30	10	0	0	280		0	0			1		1	0	510	460	1	0	0	0	0	250		0	1	0	1
25	0	200	0	0	0	0	0		1	0	0	9	1	0	0	0	1	1	0	3765.14	4	0	0	0	1	120		540	911.388			15		0	0	450	130	1	0	0	0	0	120		40	1	0	1
31	0	170	0	0	0	0	0	1	2	121.3333333	0	8	1	1	0	138.6666667	0	1	0	3019.08	4	0	0	0	1	60	0	530	769.759	1	0	13	0	0	0	420	0	0	0	0	0	0	60	0	21	1	0	0
23	0	180	0	0	0	0	0		1	0	0	9	1	1	0	0	0	1	0	399.004	4	0	30	0	1	0		440	399.004			8		0	0	520	70	1	200	0	0	0	0		20	1	0	1
53	0	90	0	0	0	0	0	0	3	0	0	2.5	1	1	0	60	0	1	0	1248.25	3	0	330	0	1	70	0	300	342.621	1	0	18	0	0	0	590	0	1	0	0	0	0	70	0	20	1	0	0
14	0	150	0	2	2	0	0	0	2	0	1	6.5	0	0	0	0	0	1	0	1740.81	6	0	30	0	0	150	1	0	0	0	0	1	0	0	0	740	110	1	260	0	0	0	60	3	0	1	0	0
55	0	110	0	0	0	0	0		2	0	0	12	1	0	0	0	1	1	0	1212.93	4	0	0	0	1	210		580	0			1		0	0	480	0	1	60	0	0	0	210		50	1	0	1
45	0	110	0	1	1	0	0	0	1	0	0	8	0	0	0	0	0	1	0	1740.81	5	0	0	0	1	40	0	770	1723.23	0	0	1	0	0	0	450	0	1	70	0	0	0	40	0	0	1	0	0
73	0	230	0	0	0	0	0	1	1	0	1	17	0	0	0	0	0	1	0	5502.96	3	0	0	0	1	310	1	150	769.759	0	0	1	0	0	0	530	130	1	90	0	0	0	280	20	0	1	0	0
35	65.88235294	230	0	0	0	0	0	0	1	0	0	8	1	0	0	65.88235294	0	1	0	2249.32	2	0	148.2352941	0	1	70	0	0	1124.66	1	0	15	0	0	0	410	240	1	210	0	0	1	70	0	0	1	0	0
40	0	190	0	0	0	0	0		4	30	0	17	1	1	0	40	1	1	0	1784.67	1	0	0	0	1	40		620	1784.67			13		0	0	490	0	1	30	0	0	0	0		40	1	0	1
50	0	260	0	0	0	0	0	0	5	0	0	17	0	0	0	130	0	1	0	769.76	1	190	0	0	1	0	0	130	769.759	0	0	1	0	0	0	480	70	1	60	120	0	0	0	0	0	1	0	0
62	0	180	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1248.25	3	0	0	0	0	100	0	0	0	0	0	1	0	1	0	660	0	1	500	0	0	0	100	0	0	1	0	0
50	151.3043478	140	0	1	1	0	0		2	37.82608696	0	12	1	1	1	100.8695652	1	1	0	3765.14	3	0	0	0	1	170		400	2214.12			16		0	0	370	70	1	0	0	0	0	170		35	1	0	1
25	30	100	1	0	1	0	1	1	1	0	0	9	1	0	0	0	1	1	0	1248.25	3	0	0	0	1	0	0	800	1124.66	1	0	12	0	0	0	470	40	1	0	0	0	0	0	0	40	1	0	0
72	0	140	0	0	0	0	0		2	0	0	4.5	0	0	0	210	0	1	0	0	2	0	0	0	0	360		0	0			13		1	0	530	0	1	200	0	0	0	360		0	1	0	1
28	0	150	0	0	0	0	0	0	1	0	0	15	1	1	0	110	1	1	0	2235.26	2	0	0	0	1	120	0	580	769.759	1	0	9	0	0	0	480	0	1	0	0	0	0	120	0	40	1	0	0
16	0	180	0	0	0	0	0	0	2	0	0	8	0	0	0	51.42857143	0	1	0	1740.81	4	280	128.5714286	0	0	80	0	0	0	0	0	12	0	0	0	440	100	1	180	0	0	0	30	0	0	1	0	0
78	0	100	0	0	0	0	0	1	3	0	0	8	0	1	0	150	0	0	0	313.4	2	0	150	0	0	110	0	0	0	0	0	7	0	1	1	690	240	1	0	0	0	0	110	0	0	0	0	0
25	20	60	0	0	0	0	0	0	2	0	0	15	0	1	0	80	0	1	0	3601.12	5	0	100	0	0	50	0	0	0	0	0	8	0	0	0	550	30	1	0	550	0	0	0	0	0	1	0	0
15	0	150	0	1	1	0	0		1	0	0	4.5	1	0	0	0	0	1	0	0	3	180	20	0	0	350		0	0			7		0	0	730	10	1	0	0	0	0	350		0	1	0	1
15	0	200	0	2	2	0	0	0	2	0	0	8	0	0	0	0	0	1	0	3601.12	4	50	60	0	0	140	0	0	0	0	0	18	0	0	0	660	270	1	60	0	0	0	140	0	0	1	0	0
60	15	180	0	0	0	0	0		2	15	0	17	1	0	1	15	1	1	0	2433.18	2	70	15	0	1	280		0	2214.12			17		0	1	680	90	1	80	0	0	0	190		40	0	0	1
29	180	170	0	0	1	1	1	0	2	0	0	9	1	1	1	30	0	1	0	1248.25	3	0	70	0	1	130	0	0	342.621	1	0	7	0	0	0	570	190	0	100	0	1	0	130	0	15	0	0	0
71	0	170	0	0	0	0	0	1	1	163.902439	0	0	0	1	0	128.7804878	0	0	0	760.95	2	0	187.3170732	0	0	120	0	0	0	0	0	1	0	1	0	590	80	1	0	0	0	0	120	0	0	1	0	0
48	40	120	0	1	1	0	0		2	20	1	15	1	1	0	70	1	1	0	3765.14	4	0	60	0	1	190		500	1784.67			4		0	0	380	20	1	0	40	0	0	130		35	1	0	1
47	0	130	0	1	1	0	0	0	1	40	0	8	1	1	0	40	1	1	0	3019.08	4	0	240	0	1	290	0	0	1124.66	1	0	5	0	0	0	700	0	1	0	0	1	0	290	0	40	0	0	0
40	171.4285714	150	0	2	2	0	0	0	1	97.95918367	0	8	0	1	0	220.4081633	0	1	0	1894.42	5	0	110.2040816	1	0	180	0	0	0	0	0	10	0	0	0	460	50	1	0	0	0	0	180	0	0	1	0	0
50	0	130	0	0	0	0	0	0	1	0	0	9	1	1	0	0	1	1	30	2730.65	2	0	150	0	1	0	0	120	769.759	0	1	3	0	0	0	710	300	1	0	0	0	0	0	0	38	1	0	0
59	130	180	0	0	0	0	0	0	1	0	0	6.5	0	0	0	70	0	1	0	1124.66	3	0	0	0	0	220	0	0	0	0	0	4	0	1	0	410	200	1	230	0	0	0	220	0	0	1	0	0
85	0	200	0	0	0	0	0		3	45	1	2.5	0	1	0	112.5	0	0	0	1212.93	2	0	22.5	1	0	220		0	0			13		0	0	680	30	1	130	0	0	0	220		0	1	0	1
67	50	240	0	3	3	0	0	0	1	0	0	2.5	0	0	0	0	0	1	0	2235.26	8	90	40	0	0	160	0	0	0	0	0	1	0	1	0	660	70	1	130	0	0	0	160	0	0	1	0	0
50	0	120	0	0	0	0	0	0	1	0	1	15	1	1	0	410	1	1	0	2743.8	4	0	0	0	1	170	1	0	1371.9	0	1	10	0	0	1	740	0	1	0	0	0	0	170	5	37	0	0	0
16	0	100	0	1	1	0	0	0	2	0	0	8	0	0	0	0	0	1	0	1248.25	4	0	0	0	0	270	0	0	0	0	0	5	0	0	0	890	0	1	180	0	0	0	270	0	0	1	0	0
54	282.4137931	150	0	0	0	0	0		2	0	0	4.5	0	0	0	107.5862069	0	1	0	313.399	3	0	0	0	0	260		0	0			2		1	0	480	160	1	0	0	0	0	260		0	1	0	1
21	0	190	0	0	0	0	0		1	0	0	9	1	1	0	10	0	1	0	313.399	3	70	0	0	0	150		0	0			1		0	0	580	440	1	0	0	1	0	150		0	0	0	1
24	0	140	0	0	0	0	0	0	2	0	0	11	1	1	1	0	1	1	0	1539.52	3	0	50	0	1	90	0	0	769.759	1	0	17	0	0	0	680	300	1	180	0	1	0	90	0	40	0	0	0
44	0	150	0	1	1	0	0	0	1	0	0	11	0	0	0	0	0	1	0	769.76	4	50	0	0	1	250	0	240	769.759	0	0	1	0	0	1	600	60	1	90	0	0	0	250	0	0	0	0	0
81	0	130	0	0	0	0	0	0	3	190	0	2.5	0	1	0	150	0	1	0	313.4	1	0	60	0	0	90	0	0	0	0	0	8	0	1	0	620	200	1	0	0	0	0	90	0	0	1	0	0
32	35	230	0	0	0	0	0	0	1	0	0	17	1	0	0	35	1	1	0	2730.65	2	100	140	0	1	190	0	0	1723.23	0	1	7	0	0	1	480	230	1	0	0	0	0	140	0	30	0	0	0
26	280.5263158	90	0	0	1	1	1	0	1	0	0	9	0	1	0	97.10526316	0	1	0	1740.81	3	0	32.36842105	1	0	210	0	0	0	0	0	2	0	0	0	500	80	1	150	0	0	0	90	0	0	1	0	0
66	0	170	0	0	0	0	0	0	1	0	0	8	0	0	0	157.1428571	0	1	0	1740.81	3	0	62.85714286	0	0	410	0	0	0	0	0	9	0	1	0	540	0	1	100	0	0	0	360	0	0	1	0	0
51	0	150	0	0	0	0	0	0	1	0	0	8	0	1	0	168	0	1	0	769.76	4	0	42	1	0	120	0	0	0	0	0	13	0	0	0	540	420	1	0	0	0	0	120	0	0	1	0	0
50	0	140	0	0	0	0	0	0	1	58	0	6.5	1	1	0	162.4	1	1	0	1894.42	4	0	69.6	0	1	120	0	400	769.759	1	0	9	0	0	0	490	0	1	0	0	0	0	120	0	40	1	0	0
71	0	260	0	0	0	0	0	0	3	0	0	6.5	0	1	0	190	0	1	0	1740.81	7	0	190	0	0	40	0	0	0	0	0	1	0	1	1	420	290	1	50	0	0	0	40	0	0	0	0	0
39	0	180	0	1	1	0	0	0	1	0	0	11	0	0	0	0	0	1	0	3601.12	3	40	0	0	1	0	0	780	3232.29	0	0	12	0	0	0	440	0	1	0	0	1	0	0	0	0	0	0	0
41	49.41176471	120	0	1	1	0	0	0	1	98.82352941	0	8	1	1	0	61.76470588	1	1	0	2309.28	4	0	0	0	1	30	0	520	769.759	1	0	1	0	0	0	470	0	0	0	90	0	0	30	0	40	1	0	0
25	0	100	0	0	0	0	0		1	0	0	8	1	0	0	0	0	1	0	399.004	3	0	0	0	1	330		0	399.004			5		0	0	560	0	0	450	0	0	1	330		0	1	0	1
56	0	150	0	0	0	0	0	0	1	0	1	2.5	1	0	1	60	1	1	0	5502.96	4	0	0	0	1	50	1	640	1124.66	1	0	9	0	0	0	540	0	1	0	0	1	0	50	4	0	0	0	0
85	0	180	0	0	0	0	0		3	10	1	4.5	0	1	0	70	0	0	0	2433.18	1	0	10	0	0	480		0	0			4		1	0	450	240	1	0	0	0	0	480		0	1	0	1
81	0	150	0	0	0	0	0		3	0	0	8	0	1	0	40	0	1	0	313.399	1	0	50	0	0	460		0	0			16		1	0	550	60	1	130	0	1	0	460		0	0	0	1
58	0	120	0	0	0	0	0	0	1	68.57142857	0	6.5	0	1	0	192	0	1	0	769.76	2	0	219.4285714	1	0	180	0	0	0	0	0	3	0	0	0	530	0	1	130	0	0	0	180	0	0	1	0	0
75	50	160	0	0	0	0	0	1	2	60	0	2.5	0	1	0	370	0	1	0	760.95	3	0	120	0	0	0	0	0	0	0	0	1	0	1	1	480	200	1	0	0	0	0	0	0	0	0	0	0
